EMG1,EMG2,class,user
-8.984595e-05,2.424803e-05,9,1
-0.0001076731,2.878586e-05,9,1
-0.0001306864,3.299956e-05,9,1
-0.0001524032,3.462021e-05,9,1
-0.0001710407,3.105477e-05,9,1
-0.000189192,2.359977e-05,9,1
-0.00021415,1.582063e-05,9,1
-0.0002504527,9.338019e-06,9,1
-0.0002922655,4.962256e-06,9,1
-0.0003243544,2.04508e-06,9,1
-0.0003326198,-1.520357e-06,9,1
-0.000318358,-4.599598e-06,9,1
-0.0002872415,-6.220252e-06,9,1
-0.0002506147,-7.192643e-06,9,1
-0.0002220912,-9.785688e-06,9,1
-0.0002094502,-1.432352e-05,9,1
-0.0002113949,-2.064406e-05,9,1
-0.000216581,-2.583016e-05,9,1
-0.000201671,-2.745081e-05,9,1
-0.0001389517,-2.826114e-05,9,1
-1.3027e-05,-3.296103e-05,9,1
0.000160707,-4.625038e-05,9,1
0.000339141,-6.942573e-05,9,1
0.000468145,-0.0001020008,9,1
0.0005122268,-0.0001365208,9,1
0.000468145,-0.0001665028,9,1
0.0003657197,-0.0001903264,9,1
0.0002440086,-0.0002062088,9,1
0.000130887,-0.0002160948,9,1
3.948217e-05,-0.0002185258,9,1
-3.150244e-05,-0.0002146363,9,1
-8.628052e-05,-0.0002083157,9,1
-0.0001280934,-0.0002005366,9,1
-0.0001606685,-0.0001922712,9,1
-0.0001802784,-0.0001849783,9,1
-0.0001844921,-0.0001741199,9,1
-0.0001737958,-0.0001538618,9,1
-0.0001507825,-0.0001216107,9,1
-0.0001167488,-8.417367e-05,9,1
-8.320128e-05,-4.835724e-05,9,1
-6.148453e-05,-1.529591e-05,9,1
-5.467778e-05,1.727922e-05,9,1
-5.305713e-05,4.807163e-05,9,1
-4.138842e-05,7.416415e-05,9,1
-1.075808e-05,9.247754e-05,9,1
3.93201e-05,9.831188e-05,9,1
9.68533e-05,8.534666e-05,9,1
0.0001441764,5.763349e-05,9,1
0.0001738343,2.457216e-05,9,1
0.0001874478,-4.113403e-06,9,1
0.0001923098,-2.615429e-05,9,1
0.0001957132,-4.349527e-05,9,1
0.000200251,-6.116039e-05,9,1
0.0002021958,-8.141856e-05,9,1
0.000202844,-9.892161e-05,9,1
0.000200251,-0.0001091317,9,1
0.0001955511,-0.0001139937,9,1
0.0001890685,-0.0001190177,9,1
0.0001791825,-0.000127283,9,1
0.0001602208,-0.0001384655,9,1
0.000123432,-0.0001509446,9,1
7.20573e-05,-0.0001583996,9,1
1.825161e-05,-0.0001561307,9,1
-3.344723e-05,-0.0001465688,9,1
-8.465986e-05,-0.0001329553,9,1
-0.0001360346,-0.0001152902,9,1
-0.0001835197,-9.146661e-05,9,1
-0.0002183637,-6.116039e-05,9,1
-0.0002323013,-2.501983e-05,9,1
-0.0002295462,1.241726e-05,9,1
-0.0002198223,4.953022e-05,9,1
-0.0002162569,8.064677e-05,9,1
-0.0002172293,0.0001043083,9,1
-0.0002156086,0.0001188942,9,1
-0.0002049123,0.0001265113,9,1
-0.0001825473,0.0001321835,9,1
-0.0001556445,0.0001351007,9,1
-0.0001326312,0.0001328318,9,1
-0.0001157764,0.000125863,9,1
-9.762509e-05,0.0001164632,9,1
-6.650855e-05,0.0001101427,9,1
-1.983374e-05,0.0001114392,9,1
2.975825e-05,0.0001205148,9,1
6.314371e-05,0.0001373696,9,1
6.914012e-05,0.0001573037,9,1
5.1475e-05,0.0001728619,9,1
2.100672e-05,0.0001820997,9,1
-1.432352e-05,0.0001851789,9,1
-5.176061e-05,0.0001845306,9,1
-8.611845e-05,0.0001814514,9,1
-0.0001110765,0.0001772377,9,1
-0.0001227452,0.0001712413,9,1
-0.0001185315,0.0001626518,9,1
-9.697683e-05,0.0001522796,9,1
-6.083626e-05,0.0001440143,9,1
-1.075808e-05,0.0001409351,9,1
5.795762e-05,0.0001422316,9,1
0.0001475797,0.0001440143,9,1
0.0002501671,0.0001435281,9,1
0.0003469201,0.0001393144,9,1
0.0004240633,0.0001328318,9,1
0.0004845136,0.0001222976,9,1
0.00053994,0.0001098185,9,1
0.000594394,9.814982e-05,9,1
0.000634262,8.437427e-05,9,1
0.0006324793,6.687121e-05,9,1
0.0005739738,4.434413e-05,9,1
0.0004642555,2.262738e-05,9,1
0.000324393,7.555301e-06,9,1
0.000180479,5.124321e-06,9,1
5.293359e-05,1.630683e-05,9,1
-4.576419e-05,3.316162e-05,9,1
-0.0001091317,4.693717e-05,9,1
-0.000134738,5.131294e-05,9,1
-0.0001203142,4.742337e-05,9,1
-7.60704e-05,4.207521e-05,9,1
-2.177852e-05,4.564065e-05,9,1
2.197911e-05,5.974033e-05,9,1
4.061663e-05,7.6271e-05,9,1
2.927205e-05,8.777764e-05,9,1
-2.978945e-06,9.474644e-05,9,1
-3.798505e-05,0.0001025256,9,1
-6.083626e-05,0.0001119254,9,1
-6.91016e-05,0.0001177597,9,1
-7.299116e-05,0.0001177597,9,1
-7.688073e-05,0.0001096565,9,1
-6.456377e-05,9.474644e-05,9,1
-8.002969e-06,7.886404e-05,9,1
9.701536e-05,6.849186e-05,9,1
0.0002229401,6.719535e-05,9,1
0.000324393,7.335383e-05,9,1
0.000363937,8.226741e-05,9,1
0.0003269861,8.875003e-05,9,1
0.0002266676,8.79397e-05,9,1
9.571884e-05,8.226741e-05,9,1
-3.63644e-05,7.384002e-05,9,1
-0.0001524032,6.573675e-05,9,1
-0.0002441321,6.152305e-05,9,1
-0.0003146305,5.909208e-05,9,1
-0.0003698948,5.601284e-05,9,1
-0.0004074939,4.953022e-05,9,1
-0.0004139766,4.158902e-05,9,1
-0.0003812394,3.688912e-05,9,1
-0.0003151167,3.818565e-05,9,1
-0.0002311669,4.466826e-05,9,1
-0.0001404103,5.034055e-05,9,1
-5.192267e-05,5.115087e-05,9,1
2.651694e-05,4.466826e-05,9,1
7.805372e-05,3.18651e-05,9,1
7.821578e-05,1.484824e-05,9,1
9.338019e-06,-2.81688e-06,9,1
-0.0001185315,-1.805102e-05,9,1
-0.0002674695,-2.89094e-05,9,1
-0.000395177,-3.701266e-05,9,1
-0.0004758855,-4.414354e-05,9,1
-0.0005065158,-5.062615e-05,9,1
-0.0004967919,-5.483985e-05,9,1
-0.0004611376,-5.451572e-05,9,1
-0.0004061974,-5.516398e-05,9,1
-0.0003371576,-6.0188e-05,9,1
-0.0002575835,-7.039812e-05,9,1
-0.0001676373,-8.44978e-05,9,1
-7.380149e-05,-9.730096e-05,9,1
1.160693e-05,-0.0001050801,9,1
7.465034e-05,-0.00010978,9,1
0.0001117633,-0.0001125351,9,1
0.0001235941,-0.0001135075,9,1
0.0001140322,-0.0001131834,9,1
9.118101e-05,-0.000112211,9,1
6.249545e-05,-0.0001104282,9,1
3.283749e-05,-0.0001044318,9,1
9.338019e-06,-9.2439e-05,9,1
-1.682422e-06,-7.995997e-05,9,1
2.855407e-06,-7.169464e-05,9,1
2.716521e-05,-7.072225e-05,9,1
6.622294e-05,-7.526008e-05,9,1
0.0001078737,-8.287715e-05,9,1
0.0001375317,-8.887356e-05,9,1
0.0001477418,-8.984595e-05,9,1
0.0001354248,-8.644259e-05,9,1
0.0001013911,-7.833932e-05,9,1
4.985435e-05,-6.731888e-05,9,1
-5.247859e-06,-5.856735e-05,9,1
-4.90055e-05,-5.467778e-05,9,1
-8.093236e-05,-5.467778e-05,9,1
-0.0001157764,-5.516398e-05,9,1
