EMG1,EMG2,class,user
-7.55842e-05,6.476436e-05,7,1
-1.367526e-05,1.54965e-05,7,1
3.121684e-05,-1.756482e-05,7,1
3.964424e-05,-3.377136e-05,7,1
6.90704e-06,-3.409549e-05,7,1
-5.32192e-05,-2.258885e-05,7,1
-0.0001104282,-6.868513e-06,7,1
-0.0001358725,9.986281e-06,7,1
-0.0001225832,2.359977e-05,7,1
-8.271508e-05,2.894792e-05,7,1
-3.198864e-05,1.776542e-05,7,1
1.22552e-05,-1.886135e-05,7,1
3.818565e-05,-8.854943e-05,7,1
3.915804e-05,-0.0001864369,7,1
2.359977e-05,-0.0002950206,7,1
8.527692e-06,-0.0003950149,7,1
1.234753e-06,-0.0004737787,7,1
-3.951337e-06,-0.000529205,7,1
-2.372331e-05,-0.0005663179,7,1
-6.91016e-05,-0.0005911139,7,1
-0.0001253383,-0.0006159099,7,1
-0.0001656925,-0.0006541573,7,1
-0.0001611547,-0.0007047217,7,1
-0.0001000561,-0.0007499378,7,1
7.069105e-06,-0.0007684134,7,1
0.0001227837,-0.0007492896,7,1
0.0002145127,-0.0006932151,7,1
0.0002807975,-0.0006089411,7,1
0.0003459477,-0.0005087847,7,1
0.000428439,-0.0004037664,7,1
0.0005182233,-0.0002998826,7,1
0.0005789978,-0.0002003745,7,1
0.000579646,-0.0001041077,7,1
0.0005122268,-7.678839e-06,7,1
0.0004033189,9.280167e-05,7,1
0.0003010556,0.0001932822,7,1
0.0002430362,0.0002887387,7,1
0.0002329882,0.000373823,7,1
0.0002459534,0.000438325,7,1
0.0002464396,0.0004764104,7,1
0.0002179161,0.0004862963,7,1
0.0001701068,0.0004683071,7,1
0.0001187321,0.0004253598,7,1
6.233338e-05,0.0003634508,7,1
-5.247859e-06,0.0002851732,7,1
-8.547019e-05,0.0001936063,7,1
-0.0001648822,9.247754e-05,7,1
-0.0002287359,-9.785688e-06,7,1
-0.0002640662,-0.0001021629,7,1
-0.0002681178,-0.0001750923,7,1
-0.0002603387,-0.0002253326,7,1
-0.0002639041,-0.0002556388,7,1
-0.000293562,-0.0002708729,7,1
-0.0003452609,-0.00027849,7,1
-0.0004021458,-0.0002862691,7,1
