EMG1,EMG2,class,user
0.001200843,-0.0002919414,0,1
0.001233418,-0.0002263049,0,1
0.001196629,-0.0001972953,0,1
0.001090801,-0.0002135018,0,1
0.0009235489,-0.0002590421,0,1
0.0007123777,-0.0003029619,0,1
0.0004802999,-0.0003134961,0,1
0.0002519498,-0.0002681178,0,1
5.358185e-05,-0.0001601823,0,1
-9.276313e-05,4.313994e-06,0,1
-0.0001754164,0.0002188885,0,1
-0.0001929195,0.0004947237,0,1
-0.0001489998,0.0008496471,0,1
-5.662256e-05,0.001259349,0,1
4.888196e-05,0.001634369,0,1
0.0001195424,0.001860126,0,1
0.0001179218,0.001850078,0,1
4.709924e-05,0.001598876,0,1
-4.949169e-05,0.001182854,0,1
-0.0001139937,0.0007238843,0,1
-0.0001102662,0.0003397893,0,1
-4.187462e-05,9.344993e-05,0,1
5.61749e-05,-1.432352e-05,0,1
0.000143204,-2.372331e-05,0,1
0.0001983062,2.586868e-05,0,1
0.0002216436,0.0001094944,0,1
0.0002162954,0.0002033302,0,1
0.0001806411,0.0002901973,0,1
0.0001054428,0.0003525924,0,1
-1.270286e-05,0.0003765781,0,1
-0.0001665028,0.0003542131,0,1
-0.0003361852,0.0002916559,0,1
-0.0004972781,0.0002043026,0,1
-0.000618503,0.0001174356,0,1
-0.0006710121,5.082674e-05,0,1
-0.0006463782,1.64689e-05,0,1
-0.0005674524,1.857574e-05,0,1
-0.0004753993,5.957827e-05,0,1
-0.0004123559,0.000135749,0,1
-0.0003933943,0.0002318537,0,1
-0.0004066836,0.0003219621,0,1
-0.0004321279,0.0003806297,0,1
-0.0004655133,0.0003908399,0,1
-0.000509595,0.000346596,0,1
-0.0005679386,0.000252436,0,1
-0.0006374646,0.0001304008,0,1
-0.0007146077,1.436204e-05,0,1
-0.0007885094,-6.667062e-05,0,1
-0.0008450702,-0.0001016767,0,1
-0.000864518,-9.811128e-05,0,1
-0.000824812,-7.23429e-05,0,1
-0.0007249799,-3.360929e-05,0,1
-0.0005877105,1.711715e-05,0,1
-0.0004494688,7.643307e-05,0,1
-0.0003322956,0.0001365593,0,1
-0.0002368392,0.0001814514,0,1
-0.0001533756,0.0001916615,0,1
-7.914964e-05,0.0001535762,0,1
-1.286493e-05,7.497447e-05,0,1
4.531652e-05,-2.0482e-05,0,1
8.939829e-05,-0.0001075111,0,1
0.0001171115,-0.0001713648,0,1
0.0001394765,-0.0002149604,0,1
0.0001751309,-0.0002621213,0,1
0.0002313675,-0.0003334301,0,1
0.000299435,-0.0004224039,0,1
0.0003608578,-0.0005034366,0,1
0.0004062361,-0.000554163,0,1
0.0004337872,-0.0005677765,0,1
0.0004459421,-0.0005561078,0,1
0.0004480489,-0.0005397392,0,1
0.0004423766,-0.0005379565,0,1
0.0004222805,-0.0005624284,0,1
0.0003728506,-0.0006120203,0,1
0.0002827423,-0.0006693914,0,1
0.0001496866,-0.00071558,0,1
-8.327101e-06,-0.0007356761,0,1
-0.0001559686,-0.0007220627,0,1
-0.0002605007,-0.0006680949,0,1
-0.0003079858,-0.0005684248,0,1
-0.0003102548,-0.0004222419,0,1
-0.0002875656,-0.0002345703,0,1
-0.000251263,-1.918548e-05,0,1
-0.0001972953,0.0002065715,0,1
-0.0001138316,0.0004170944,0,1
3.503668e-06,0.0005872631,0,1
0.000138342,0.0006927677,0,1
0.0002495189,0.0007269635,0,1
0.0002981384,0.0007115673,0,1
0.0002718839,0.0006930918,0,1
0.0001937684,0.0007127018,0,1
0.0001130598,0.0007700729,0,1
7.335383e-05,0.0008146409,0,1
9.68533e-05,0.000785145,0,1
0.0001817755,0.0006452826,0,1
0.0003057555,0.0004088291,0,1
0.0004365423,0.0001295905,0,1
0.0005511225,-0.0001324691,0,1
0.0006422033,-0.000345585,0,1
0.0007105949,-0.0005066779,0,1
0.0007545147,-0.0006170443,0,1
0.0007634282,-0.0006724707,0,1
0.0007243705,-0.0006750637,0,1
0.0006328035,-0.0006377887,0,1
0.0004960203,-0.0005781487,0,1
0.0003375204,-0.0005133225,0,1
0.0001806411,-0.0004603272,0,1
4.110282e-05,-0.0004288866,0,1
-6.796714e-05,-0.0004143007,0,1
-0.0001368449,-0.0004014975,0,1
-0.0001690959,-0.0003760533,0,1
-0.0001734716,-0.0003342404,0,1
-0.0001634236,-0.0002843243,0,1
-0.000151917,-0.0002350565,0,1
-0.0001451102,-0.0001925954,0,1
-0.0001459206,-0.0001609926,0,1
-0.0001477033,-0.0001454344,0,1
-0.0001489998,-0.0001465688,0,1
-0.0001527273,-0.0001533756,0,1
-0.0001613168,-0.0001465688,0,1
-0.0001746061,-0.0001131834,0,1
-0.0001890299,-4.722278e-05,0,1
-0.000206533,4.920609e-05,0,1
-0.0002254946,0.0001636242,0,1
-0.0002428356,0.0002783665,0,1
-0.0002580697,0.0003803056,0,1
-0.0002689281,0.0004516144,0,1
-0.0002771934,0.0004686312,0,1
-0.0002872415,0.0004221185,0,1
-0.0003026377,0.0003282826,0,1
-0.0003214373,0.0002156472,0,1
-0.0003395886,0.0001046324,0,1
-0.0003525538,2.855407e-06,0,1
-0.0003538503,-9.146661e-05,0,1
-0.0003439643,-0.0001822232,0,1
-0.0003342404,-0.0002708729,0,1
-0.0003363473,-0.0003509331,0,1
-0.0003559572,-0.0004180282,0,1
-0.000385291,-0.0004681064,0,1
-0.0004039285,-0.0004958195,0,1
-0.0003950149,-0.0005035987,0,1
-0.0003570916,-0.000507002,0,1
-0.0002945344,-0.0005270981,0,1
-0.0002060468,-0.0005622663,0,1
-8.887356e-05,-0.0005953276,0,1
5.098881e-05,-0.0006120203,0,1
0.0001939304,-0.0006094273,0,1
0.0003128864,-0.0005979206,0,1
0.0003841952,-0.0005940311,0,1
0.0003994293,-0.0006078067,0,1
0.0003631267,-0.0006361681,0,1
0.0002953834,-0.0006617744,0,1
0.0002208333,-0.0006646916,0,1
0.0001644345,-0.0006337371,0,1
0.0001433661,-0.0005758798,0,1
0.0001573037,-0.0005060296,0,1
0.0001867996,-0.0004339106,0,1
0.0002128921,-0.0003499608,0,1
0.0002229401,-0.0002295462,0,1
0.00021273,-4.511593e-05,0,1
0.000185341,0.0002334744,0,1
0.0001469315,0.0006164349,0,1
0.0001062531,0.001064546,0,1
7.659513e-05,0.001490616,0,1
6.849186e-05,0.001795624,0,1
8.405014e-05,0.001911501,0,1
0.000121001,0.001830144,0,1
0.0001788584,0.001602928,0,1
0.0002534084,0.001312344,0,1
0.0003299033,0.001034078,0,1
0.0003880847,0.0008066997,0,1
0.0004120704,0.0006298863,0,1
0.0003939191,0.0004901859,0,1
0.0003440029,0.0003752816,0,1
0.0002882525,0.0002853353,0,1
0.0002487085,0.0002355812,0,1
0.0002308813,0.0002459534,0,1
0.0002227781,0.0003227724,0,1
0.0002046267,0.0004461041,0,1
0.000163138,0.0005749461,0,1
9.798775e-05,0.0006765611,0,1
2.505836e-05,0.0007389564,0,1
-3.409549e-05,0.0007590525,0,1
-6.780507e-05,0.0007413874,0,1
-7.509801e-05,0.000690823,0,1
-6.06742e-05,0.0006151384,0,1
-3.150244e-05,0.0005229231,0,1
-4.923729e-06,0.0004302217,0,1
4.313994e-06,0.0003488649,0,1
-1.562004e-05,0.0002838767,0,1
-7.072225e-05,0.0002380122,0,1
-0.0001548341,0.0002125679,0,1
-0.0002546664,0.0002023578,0,1
-0.0003485022,0.0001979821,0,1
-0.0004188385,0.0001819376,0,1
-0.0004562756,0.0001351007,0,1
-0.0004640547,4.628891e-05,0,1
-0.0004527101,-7.752899e-05,0,1
-0.0004306693,-0.0002143121,0,1
-0.0004099249,-0.0003344025,0,1
-0.0004029561,-0.0004170558,0,1
-0.0004211074,-0.0004587066,0,1
-0.000467296,-0.0004708614,0,1
-0.0005311498,-0.000477182,0,1
-0.0005859278,-0.0004966299,0,1
-0.0006079687,-0.0005334187,0,1
-0.0005865761,-0.0005796073,0,1
-0.0005189948,-0.0006227166,0,1
-0.0004180282,-0.0006400577,0,1
-0.000303286,-0.0006105618,0,1
-0.0001921092,-0.0005274223,0,1
-9.081835e-05,-0.0004089525,0,1
4.47606e-06,-0.0002901587,0,1
0.0001065772,-0.0001948643,0,1
0.0002320158,-0.0001208004,0,1
0.0003978086,-3.830919e-05,0,1
0.0006159487,7.853991e-05,0,1
0.0008624502,0.0002256952,0,1
0.001080428,0.000368799,0,1
0.001214133,0.0004525868,0,1
0.001230015,0.000428277,0,1
0.001132127,0.0002833905,0,1
0.0009587171,5.001642e-05,0,1
0.0007671557,-0.0002130156,0,1
0.0006057385,-0.0004481723,0,1
0.0004898618,-0.0006290372,0,1
0.0004140152,-0.000755124,0,1
0.0003694472,-0.00083956,0,1
0.000344165,-0.0009019551,0,1
0.0003237448,-0.0009635399,0,1
0.0002903593,-0.001038576,0,1
0.0002299089,-0.001120905,0,1
0.0001376938,-0.001182166,0,1
2.424803e-05,-0.001189459,0,1
-8.628052e-05,-0.001125119,0,1
-0.0001626133,-0.001000491,0,1
-0.0001968091,-0.0008500942,0,1
-0.0002097743,-0.0007152559,0,1
-0.0002308428,-0.0006183409,0,1
-0.0002880518,-0.0005530285,0,1
-0.0003958252,-0.0004841508,0,1
-0.0005488148,-0.0003741085,0,1
-0.0007136352,-0.0002073433,0,1
-0.0008453943,-4.275467e-06,0,1
-0.000911517,0.0001890685,0,1
-0.0008922312,0.0003263378,0,1
-0.0007883473,0.0003864641,0,1
-0.0006243373,0.0003804677,0,1
-0.0004327761,0.0003446512,0,1
-0.0002423494,0.0003226103,0,1
-7.65566e-05,0.0003546993,0,1
4.564065e-05,0.000473007,0,1
0.0001140322,0.0006814231,0,1
0.0001289422,0.0009321384,0,1
0.0001013911,0.00113861,0,1
6.168512e-05,0.001224829,0,1
4.418206e-05,0.001160813,0,1
6.589881e-05,0.0009724927,0,1
0.0001271595,0.0007214533,0,1
0.0002143507,0.0004723587,0,1
0.0003077003,0.0002684805,0,1
0.0003856538,0.0001261871,0,1
0.0004251977,3.818565e-05,0,1
0.0004033189,-7.516774e-06,0,1
0.0003174242,-2.258885e-05,0,1
0.000192796,-1.950961e-05,0,1
6.541262e-05,-1.464765e-05,0,1
-3.360929e-05,-2.615429e-05,0,1
-8.336335e-05,-5.905355e-05,0,1
-7.914964e-05,-0.0001037836,0,1
-2.745081e-05,-0.0001384655,0,1
5.212327e-05,-0.0001441378,0,1
0.0001257009,-0.0001135075,0,1
0.0001516314,-5.808115e-05,0,1
0.0001015532,-2.978945e-06,0,1
-2.550602e-05,2.603075e-05,0,1
-0.0002076674,2.34377e-05,0,1
-0.0004136524,8.041497e-06,0,1
-0.000608779,-6.544382e-06,0,1
-0.0007682513,-3.522994e-05,0,1
-0.0008739179,-0.000104918,0,1
-0.000916379,-0.0002224154,0,1
-0.0008983897,-0.0003660052,0,1
-0.0008353463,-0.0004979264,0,1
-0.0007547998,-0.0005873864,0,1
-0.0006786292,-0.0006183409,0,1
-0.0006091032,-0.0005873864,0,1
-0.0005387668,-0.0005001953,0,1
-0.0004565997,-0.0003650328,0,1
-0.0003601709,-0.0001951884,0,1
-0.0002601766,-2.323711e-05,0,1
-0.0001673132,0.0001148425,0,1
-7.995997e-05,0.0002099749,0,1
6.744974e-06,0.0002688046,0,1
9.16672e-05,0.0003062417,0,1
0.0001728619,0.00033671,0,1
0.0002417397,0.000373985,0,1
0.0002882525,0.0004235771,0,1
0.0003085106,0.0004807861,0,1
0.0003031625,0.0005331332,0,1
0.00027707,0.0005661946,0,1
0.0002389846,0.0005692738,0,1
0.0002094887,0.0005394538,0,1
0.0002031682,0.0004838654,0,1
0.0002237505,0.0004251977,0,1
0.0002736666,0.0003982949,0,1
0.0003569682,0.0004213082,0,1
0.000462959,0.0004871067,0,1
0.0005674912,0.0005759185,0,1
0.0006465791,0.0006890402,0,1
0.000685961,0.000837168,0,1
0.0006825576,0.001004582,0,1
0.0006493342,0.001134882,0,1
0.0006039558,0.001165999,0,1
0.0005532294,0.001063574,0,1
0.0004893756,0.0008442989,0,1
0.0004038051,0.0005577672,0,1
0.00029198,0.0002556773,0,1
0.0001566554,-2.777494e-05,0,1
7.23117e-06,-0.0002815692,0,1
-0.000142031,-0.000489661,0,1
-0.0002715212,-0.0006308199,0,1
-0.0003624398,-0.0006893255,0,1
-0.0004049009,-0.0006726327,0,1
-0.0004011734,-0.0006076446,0,1
-0.0003598467,-0.0005282326,0,1
-0.0002896725,-0.0004604893,0,1
-0.0001971332,-0.0004191627,0,1
-8.741498e-05,-0.0004034423,0,1
4.320967e-05,-0.0004040906,0,1
0.0001898788,-0.0004045768,0,1
0.0003337929,-0.0003979321,0,1
0.000443349,-0.0003904771,0,1
0.0004929411,-0.0003930701,0,1
0.0004759242,-0.0004024699,0,1
0.0004078567,-0.000405225,0,1
0.0003164518,-0.0003925839,0,1
0.0002279642,-0.0003650328,0,1
0.0001587623,-0.0003262992,0,1
0.0001088461,-0.0002833519,0,1
7.594687e-05,-0.000238784,0,1
5.828175e-05,-0.0001925954,0,1
4.126489e-05,-0.0001447861,0,1
7.069105e-06,-9.017008e-05,0,1
-5.451572e-05,-3.085418e-05,0,1
-0.0001360346,2.716521e-05,0,1
-0.0002229016,7.870197e-05,0,1
-0.000301017,0.000128294,0,1
-0.0003624398,0.0001832341,0,1
-0.000405063,0.0002461155,0,1
-0.0004292107,0.0003067279,0,1
-0.000437476,0.0003488649,0,1
-0.0004379622,0.0003558337,0,1
-0.0004353692,0.0003200173,0,1
-0.0004269418,0.0002448189,0,1
-0.0004034423,0.0001441764,0,1
-0.0003575778,3.299956e-05,0,1
-0.0002922655,-7.60704e-05,0,1
-0.0002167431,-0.0001690959,0,1
-0.0001400862,-0.0002335979,0,1
-6.083626e-05,-0.0002658489,0,1
2.797553e-05,-0.000266011,0,1
0.0001252147,-0.0002421874,0,1
0.0002171058,-0.0002028055,0,1
0.0002803113,-0.0001621271,0,1
0.0002966799,-0.0001344139,0,1
0.000262322,-0.0001284175,0,1
0.0001892305,-0.0001391138,0,1
0.0001009049,-0.0001514308,0,1
1.760335e-05,-0.0001551583,0,1
-4.835724e-05,-0.0001425172,0,1
-8.82253e-05,-0.0001096179,0,1
-9.519411e-05,-6.456377e-05,0,1
-7.477388e-05,-3.296103e-05,0,1
-3.798505e-05,-3.911951e-05,0,1
3.341602e-06,-9.422172e-05,0,1
4.126489e-05,-0.0001880575,0,1
7.059871e-05,-0.0003031239,0,1
8.74535e-05,-0.000412518,0,1
0.0001025256,-0.0004937127,0,1
0.0001227837,-0.0005431426,0,1
0.0001495245,-0.0005752315,0,1
0.0001772377,-0.000608779,0,1
0.0001992786,-0.0006489712,0,1
0.0002091646,-0.0006823567,0,1
0.0002122438,-0.0006859221,0,1
0.0002195368,-0.0006442713,0,1
0.0002412535,-0.0005577285,0,1
0.0002854973,-0.0004285624,0,1
0.0003522683,-0.0002580697,0,1
0.0004192013,-5.240886e-05,0,1
0.0004551798,0.0001735102,0,1
0.0004412422,0.0003989431,0,1
0.0003769022,0.0005989318,0,1
0.000279663,0.0007574318,0,1
0.0001820997,0.0008793051,0,1
0.0001104668,0.0009728169,0,1
7.57848e-05,0.001022895,0,1
7.140904e-05,0.001003609,0,1
8.113296e-05,0.0008981046,0,1
8.388807e-05,0.0007149707,0,1
6.654708e-05,0.0004884033,0,1
2.846173e-05,0.0002678322,0,1
-2.064406e-05,0.0001041462,0,1
-7.380149e-05,2.781346e-05,0,1
-0.0001229073,4.175109e-05,0,1
-0.0001464067,0.000121001,0,1
-0.000132145,0.0002310434,0,1
-9.081835e-05,0.0003308757,0,1
-4.770897e-05,0.0003922984,0,1
-2.031993e-05,0.0004089912,0,1
-7.516774e-06,0.0003939191,0,1
3.827799e-06,0.0003624784,0,1
2.34377e-05,0.0003114278,0,1
5.552663e-05,0.0002284504,0,1
8.939829e-05,0.0001120874,0,1
0.0001056048,-1.837515e-05,0,1
8.696731e-05,-0.0001400862,0,1
3.18651e-05,-0.0002376495,0,1
-3.782299e-05,-0.0002980999,0,1
-9.114248e-05,-0.0003214373,0,1
-0.0001138316,-0.0003087962,0,1
-0.0001214487,-0.0002648765,0,1
-0.0001464067,-0.0001974573,0,1
-0.0002102605,-0.0001209625,0,1
-0.0003036101,-4.981582e-05,0,1
-0.0003865875,8.527692e-06,0,1
-0.0004170558,5.082674e-05,0,1
-0.00038286,7.708133e-05,0,1
-0.0002987481,8.84259e-05,0,1
-0.0001940539,8.178122e-05,0,1
-9.697683e-05,4.628891e-05,0,1
-2.339918e-05,-3.117831e-05,0,1
2.505836e-05,-0.0001405724,0,1
5.633696e-05,-0.0002585559,0,1
6.687121e-05,-0.000358064,0,1
5.293359e-05,-0.0004282383,0,1
1.857574e-05,-0.0004734545,0,1
-2.988179e-05,-0.0005108916,0,1
-9.357346e-05,-0.0005533527,0,1
-0.000171851,-0.0005927345,0,1
-0.0002528836,-0.0006053757,0,1
-0.0003170615,-0.0005703696,0,1
-0.0003496366,-0.0004802613,0,1
-0.000335699,-0.0003352128,0,1
-0.0002694143,-0.0001417068,0,1
-0.0001695821,8.129502e-05,0,1
-7.315322e-05,0.0002885766,0,1
-1.335113e-05,0.0004217943,0,1
-4.113403e-06,0.0004389733,0,1
-4.106429e-05,0.0003431926,0,1
-0.0001114006,0.0001809652,0,1
-0.0001935677,1.452411e-05,0,1
-0.0002614731,-0.0001068628,0,1
-0.0002977757,-0.000156941,0,1
-0.0002951827,-0.000134738,0,1
-0.0002553146,-6.099833e-05,0,1
-0.0001888679,3.024445e-05,0,1
-0.0001190177,0.0001025256,0,1
