EMG1,EMG2,class,user
0.0002626462,0.0001026876,1,1
0.0003629646,6.525056e-05,1,1
0.0004650658,3.721326e-05,1,1
0.0005545259,1.97102e-05,1,1
0.000614166,1.047248e-05,1,1
0.000626645,9.338019e-06,1,1
0.0005783495,1.727922e-05,1,1
0.0004624728,3.445814e-05,1,1
0.0002978143,5.698522e-05,1,1
0.0001221355,7.772959e-05,1,1
-2.988179e-05,9.118101e-05,1,1
-0.0001449482,9.896015e-05,1,1
-0.0002371633,0.0001051186,1,1
-0.000325651,0.0001077117,1,1
-0.0004123559,0.0001047945,1,1
-0.0004757234,9.782569e-05,1,1
-0.0004856094,9.523264e-05,1,1
-0.0004306693,9.977047e-05,1,1
-0.0003159271,0.0001093323,1,1
-0.0001690959,0.0001211631,1,1
-2.939559e-05,0.0001336421,1,1
6.492643e-05,0.0001446626,1,1
0.0001065772,0.0001548727,1,1
0.0001203528,0.0001639484,1,1
0.0001300767,0.0001723757,1,1
0.0001365593,0.0001762653,1,1
0.0001315353,0.0001722137,1,1
0.0001117633,0.0001571416,1,1
9.361199e-05,0.0001305629,1,1
9.912221e-05,0.0001028497,1,1
0.000133318,8.42122e-05,1,1
0.0001837203,7.546067e-05,1,1
0.0002305572,6.946425e-05,1,1
0.0002555152,6.168512e-05,1,1
0.0002378501,5.293359e-05,1,1
0.0001696206,4.466826e-05,1,1
5.844381e-05,3.332369e-05,1,1
-7.007399e-05,1.744129e-05,1,1
-0.0001953505,1.558884e-06,1,1
-0.0003125237,2.855407e-06,1,1
-0.0004224039,3.413401e-05,1,1
-0.0005225603,9.21534e-05,1,1
-0.0006068342,0.0001574657,1,1
-0.0006655019,0.0002023578,1,1
-0.0006941874,0.0002128921,1,1
-0.0006912703,0.0001840444,1,1
-0.0006577228,0.0001248906,1,1
-0.0005956517,5.179914e-05,1,1
-0.0005147812,-1.740276e-05,1,1
-0.0004309934,-7.428769e-05,1,1
-0.0003595226,-0.0001177212,1,1
-0.0003040963,-0.0001477033,1,1
-0.0002596904,-0.0001608306,1,1
-0.0002219292,-0.0001543479,1,1
-0.0001893541,-0.0001319829,1,1
-0.0001579134,-9.875954e-05,1,1
-0.0001290658,-6.650855e-05,1,1
-0.0001086455,-4.365734e-05,1,1
-0.0001036215,-3.571614e-05,1,1
-0.0001217728,-4.398147e-05,1,1
-0.0001822232,-6.456377e-05,1,1
-0.0003055549,-9.324933e-05,1,1
-0.0004946851,-0.0001248521,1,1
-0.0007238454,-0.0001556445,1,1
-0.0009461989,-0.0001864369,1,1
-0.001111343,-0.000216419,1,1
-0.001177628,-0.0002394322,1,1
-0.001118474,-0.0002486699,1,1
-0.0009288579,-0.0002384598,1,1
-0.0006403818,-0.0002186879,1,1
-0.0003131719,-0.0002032917,1,1
-1.432352e-05,-0.0001997262,1,1
0.000210137,-0.0002028055,1,1
0.0003396272,-0.0001930815,1,1
0.0003895433,-0.0001496481,1,1
0.0003989431,-7.104638e-05,1,1
0.0004052637,2.084466e-05,1,1
0.0004268184,9.523264e-05,1,1
0.0004671726,0.0001346145,1,1
0.0005271368,0.0001354248,1,1
0.0006153004,0.0001107909,1,1
0.0007467355,8.291568e-05,1,1
0.000926142,7.027458e-05,1,1
0.001135531,7.57848e-05,1,1
0.001333413,9.280167e-05,1,1
0.00147522,0.0001081979,1,1
0.001526109,0.0001125736,1,1
0.001481541,0.0001025256,1,1
0.001369715,8.145709e-05,1,1
0.001240387,5.811968e-05,1,1
0.001160489,4.418206e-05,1,1
0.00118334,5.082674e-05,1,1
0.001317692,7.805372e-05,1,1
0.001523678,0.0001193804,1,1
0.00173647,0.0001577899,1,1
0.001893998,0.0001812893,1,1
0.001949263,0.0001880961,1,1
0.001876657,0.0001827479,1,1
0.001678937,0.0001691344,1,1
0.00138657,0.0001480659,1,1
0.001037481,0.0001219734,1,1
