EMG1,EMG2,class,user
0.0009233868,0.0003666921,8,1
0.0009501277,0.0004005638,8,1
0.0009664963,0.0004059119,8,1
0.0009687652,0.0004000776,8,1
0.0009553138,0.0004068843,8,1
0.0009387831,0.0004454559,8,1
0.0009402417,0.0005221128,8,1
0.0009664963,0.0006306967,8,1
0.0009964785,0.0007571077,8,1
0.001002475,0.0008891911,8,1
0.0009647136,0.001017223,8,1
0.0008793051,0.001128724,8,1
0.0007631041,0.001214943,8,1
0.0006412309,0.001267614,8,1
0.000530054,0.001284307,8,1
0.0004216323,0.001271666,8,1
0.0003018659,0.001240549,8,1
0.0001728619,0.001198412,8,1
6.006447e-05,0.001136503,8,1
-8.813297e-06,0.00104056,8,1
-2.7937e-05,0.0009050734,8,1
-2.566809e-05,0.0007392805,8,1
-2.89094e-05,0.0005691118,8,1
-4.43056e-05,0.0004243874,8,1
-6.537409e-05,0.0003111037,8,1
-8.725291e-05,0.0002062474,8,1
-0.0001020008,8.712937e-05,8,1
-8.465986e-05,-4.284701e-05,8,1
-2.307504e-05,-0.0001566169,8,1
6.249545e-05,-0.0002222533,8,1
0.0001287802,-0.0002151224,8,1
0.0001464453,-0.0001418689,8,1
0.0001182459,-3.652646e-05,8,1
6.03886e-05,6.476436e-05,8,1
-1.756482e-05,0.0001380179,8,1
-0.0001261486,0.0001777239,8,1
-0.0002799486,0.0001924718,8,1
-0.0004737787,0.0001936063,8,1
-0.0006804119,0.0001803169,8,1
-0.0008714869,0.000145635,8,1
-0.001024314,8.307774e-05,8,1
-0.001119123,5.86492e-07,8,1
-0.001136302,-8.320128e-05,8,1
-0.001077958,-0.0001486757,8,1
-0.0009513851,-0.0001864369,8,1
-0.0007505861,-0.0001964849,8,1
-0.000477182,-0.0001846542,8,1
-0.0001666649,-0.0001630995,8,1
0.0001179218,-0.0001430034,8,1
0.0003252034,-0.0001240417,8,1
0.0004336251,-9.746302e-05,8,1
0.000450804,-4.949169e-05,8,1
0.0004132049,2.619281e-05,8,1
0.0003751195,0.0001222976,8,1
0.0003733368,0.0002213195,8,1
0.0004042913,0.0003059176,8,1
0.0004444835,0.0003717161,8,1
0.0004796517,0.0004264942,8,1
0.0005055821,0.0004728449,8,1
0.0005141716,0.0005007202,8,1
0.0004939134,0.0004906721,8,1
0.0004430249,0.0004245494,8,1
0.0003619922,0.0003023522,8,1
0.0002483844,0.0001443384,8,1
0.0001075496,-1.740276e-05,8,1
-4.884343e-05,-0.0001553203,8,1
-0.000206695,-0.0002574215,8,1
-0.0003663294,-0.0003285682,8,1
-0.0005204534,-0.0003870737,8,1
-0.0006345474,-0.000449793,8,1
-0.0006518884,-0.0005254775,8,1
-0.0005420081,-0.0006094273,8,1
-0.0003222476,-0.0006864083,8,1
-5.305713e-05,-0.0007439415,8,1
0.000187934,-0.0007718167,8,1
0.0003457857,-0.0007693857,8,1
0.0004072085,-0.0007394037,8,1
0.0003950536,-0.0006864083,8,1
0.000346596,-0.0006180168,8,1
0.0002981384,-0.0005408737,8,1
0.0002735045,-0.0004651892,8,1
0.0002877662,-0.0004021458,8,1
0.0003504856,-0.0003572537,8,1
0.0004438352,-0.0003305129,8,1
0.0005240576,-0.0003143064,8,1
0.0005368608,-0.0002953447,8,1
0.0004443214,-0.0002640662,8,1
0.0002384984,-0.0002243602,8,1
-4.608832e-05,-0.0001906506,8,1
-0.0003566054,-0.0001760647,8,1
-0.0006494574,-0.0001857886,8,1
-0.0008970932,-0.000216419,8,1
-0.001096109,-0.0002556388,8,1
-0.001251854,-0.0002924276,8,1
-0.001370648,-0.0003217614,8,1
-0.001454922,-0.0003407231,8,1
-0.001509214,-0.0003468815,8,1
-0.001537413,-0.0003407231,8,1
-0.001547299,-0.0003246786,8,1
-0.001554106,-0.0003011791,8,1
-0.00157015,-0.0002726556,8,1
-0.001597864,-0.0002467252,8,1
-0.001617149,-0.0002319772,8,1
-0.00160305,-0.0002285739,8,1
-0.001546489,-0.0002310048,8,1
-0.001454274,-0.0002323013,8,1
-0.001334832,-0.0002284118,8,1
-0.001189945,-0.0002204706,8,1
-0.00101929,-0.0002052365,8,1
-0.0008431255,-0.0001825473,8,1
-0.0006875428,-0.0001541859,8,1
-0.000556594,-0.00012469,8,1
-0.0004177041,-9.405965e-05,8,1
-0.000221443,-5.402952e-05,8,1
5.99024e-05,-1.196227e-06,8,1
0.0004041292,5.536457e-05,8,1
0.0007519216,0.0001041462,8,1
0.001049636,0.0001376938,8,1
0.001288845,0.0001579519,8,1
0.001487861,0.0001725378,8,1
0.001646848,0.0001872858,8,1
0.001752515,0.000202844,8,1
0.001803241,0.0002167816,8,1
0.001799514,0.0002253711,8,1
0.001738739,0.0002206712,8,1
0.001620431,0.000200251,8,1
0.001444914,0.000165569,8,1
0.001221749,0.0001206769,8,1
0.0009822167,7.319176e-05,8,1
0.0007767176,3.202716e-05,8,1
0.0006556547,3.827799e-06,8,1
0.0006376655,-8.651231e-06,8,1
0.0006830437,-5.247859e-06,8,1
0.0007264773,1.322759e-05,8,1
0.0007261531,3.462021e-05,8,1
0.0006882299,3.672706e-05,8,1
0.0006407447,3.017472e-06,8,1
0.0006054144,-5.921561e-05,8,1
0.0005883976,-0.0001280934,8,1
0.0005890459,-0.0001765509,8,1
0.0005979594,-0.0001857886,8,1
0.0006034696,-0.0001575893,8,1
0.000591963,-0.0001248521,8,1
0.0005601982,-0.0001203142,8,1
0.0005029891,-0.0001514308,8,1
0.0004154738,-0.0001976194,8,1
0.0002948972,-0.0002266291,8,1
0.0001446626,-0.0002201465,8,1
-2.518189e-05,-0.0001763888,8,1
-0.0002019951,-0.0001114006,8,1
-0.0003690845,-4.560212e-05,8,1
-0.000504409,6.258778e-06,8,1
-0.0005903036,4.013043e-05,8,1
-0.0006283889,6.071273e-05,8,1
-0.0006418404,7.643307e-05,8,1
-0.0006590193,9.588091e-05,8,1
-0.0006870566,0.0001247285,8,1
-0.000710556,0.0001584381,8,1
-0.0007165525,0.0001884202,8,1
-0.0007034251,0.0002067336,8,1
-0.0006737672,0.0002106232,8,1
-0.0006277406,0.0002041406,8,1
-0.0005569181,0.0001937684,8,1
-0.0004455793,0.0001900409,8,1
-0.0002895104,0.0002000889,8,1
-0.0001071869,0.0002242366,8,1
6.930219e-05,0.0002652392,8,1
0.0002187264,0.0003277964,8,1
0.0003386548,0.0004222805,8,1
0.0004315182,0.0005564707,8,1
0.0004982892,0.0007293945,8,1
0.00052503,0.0009196594,8,1
0.000485486,0.001081077,8,1
0.0003525924,0.001175885,8,1
0.0001257009,0.001200681,8,1
-0.0001556445,0.001181557,8,1
-0.0004191627,0.001148982,8,1
-0.000593869,0.001114948,8,1
-0.0006355198,0.001082211,8,1
-0.0005449253,0.001055146,8,1
-0.0003689224,0.001045584,8,1
-0.0001762268,0.001052391,8,1
-2.631635e-05,0.001056443,8,1
5.179914e-05,0.001042343,8,1
6.897806e-05,0.001010092,8,1
5.455425e-05,0.0009695755,8,1
3.55926e-05,0.0009306798,8,1
2.39239e-05,0.0008930806,8,1
-4.761664e-06,0.0008491609,8,1
-7.218083e-05,0.0007804451,8,1
-0.0001812508,0.0006665131,8,1
-0.0003154408,0.0004864584,8,1
-0.0004408794,0.0002289366,8,1
-0.0005287188,-9.568031e-05,8,1
-0.000554001,-0.0004528722,8,1
-0.0005023021,-0.0007962886,8,1
-0.0003809152,-0.001089465,8,1
-0.0002203085,-0.001302581,8,1
-6.537409e-05,-0.001426885,8,1
3.624086e-05,-0.001471453,8,1
6.78436e-05,-0.001453625,8,1
5.504044e-05,-0.001390582,8,1
4.661304e-05,-0.001292208,8,1
6.849186e-05,-0.001166122,8,1
0.0001192183,-0.001025611,8,1
0.0001782101,-0.0008899623,8,1
0.000207706,-0.0007747339,8,1
0.0001769136,-0.0006852738,8,1
7.935024e-05,-0.0006181788,8,1
-7.428769e-05,-0.000576366,8,1
-0.0002640662,-0.0005851175,8,1
-0.000457248,-0.0006679329,8,1
-0.0006071584,-0.0008175191,8,1
-0.0006648536,-0.0009862292,8,1
-0.0006053757,-0.001117988,8,1
-0.0004501171,-0.001170173,8,1
-0.0002520733,-0.001131926,8,1
-7.266703e-05,-0.001018642,8,1
4.72613e-05,-0.000864518,8,1
9.944634e-05,-0.0006985632,8,1
0.0001039842,-0.0005431426,8,1
8.875003e-05,-0.0004246728,8,1
7.724339e-05,-0.0003681121,8,1
8.080883e-05,-0.0003990665,8,1
0.0001091703,-0.0005131605,8,1
0.0001654069,-0.0006603158,8,1
0.0002483844,-0.0007710064,8,1
0.0003501615,-0.0007959644,8,1
0.0004639314,-0.000735352,8,1
0.000596987,-0.0006324406,8,1
0.0007546768,-0.0005394151,8,1
0.0009172284,-0.0004788027,8,1
0.001038291,-0.0004329382,8,1
0.001077187,-0.0003640605,8,1
0.001024192,-0.0002371633,8,1
0.0009006977,-4.05781e-05,8,1
0.0007420356,0.0002088404,8,1
0.0005859666,0.0004734932,8,1
0.0004590694,0.0007115673,8,1
0.0003718782,0.0008919462,8,1
0.0003224483,0.001006689,8,1
0.0002934386,0.001071839,8,1
0.0002696149,0.001114948,8,1
0.0002360674,0.001164054,8,1
0.0001833962,0.001230015,8,1
0.000111115,0.001293869,8,1
3.056858e-05,0.001319151,8,1
-3.717473e-05,0.001265993,8,1
-7.104638e-05,0.001116893,8,1
-6.926366e-05,0.0008953495,8,1
-4.38194e-05,0.0006585719,8,1
