EMG1,EMG2,class,user
-0.0002548284,-0.0004360174,3,1
-0.0002335979,-0.0004164075,3,1
-0.0001955125,-0.0003945287,3,1
-0.0001475412,-0.0003783222,3,1
-0.0001008664,-0.0003711913,3,1
-6.537409e-05,-0.0003739464,3,1
-4.236082e-05,-0.0003873979,3,1
-2.955766e-05,-0.0004071698,3,1
-2.226472e-05,-0.0004261314,3,1
-1.983374e-05,-0.0004418518,3,1
-1.886135e-05,-0.0004509274,3,1
-1.318906e-05,-0.0004518998,3,1
2.531276e-06,-0.000442338,3,1
2.862379e-05,-0.0004262935,3,1
6.184718e-05,-0.0004074939,3,1
8.907416e-05,-0.0003873979,3,1
9.944634e-05,-0.0003668155,3,1
8.194328e-05,-0.0003442885,3,1
3.899597e-05,-0.0003159271,3,1
-1.3027e-05,-0.0002789762,3,1
-5.030202e-05,-0.0002334358,3,1
-5.500191e-05,-0.0001853024,3,1
-2.242678e-05,-0.0001441378,3,1
4.369587e-05,-0.0001225832,3,1
0.0001294284,-0.0001243659,3,1
0.0002213195,-0.0001365208,3,1
0.000302028,-0.0001451102,3,1
0.0003569682,-0.0001423551,3,1
0.0003725265,-0.0001250141,3,1
0.0003430306,-9.875954e-05,3,1
0.0002803113,-7.299116e-05,3,1
0.0002145127,-5.532604e-05,3,1
0.0001796687,-4.414354e-05,3,1
0.0002012234,-3.134038e-05,3,1
0.000274801,-6.706447e-06,3,1
0.000371392,3.332369e-05,3,1
0.0004495075,8.84259e-05,3,1
0.0004756001,0.0001504969,3,1
0.0004430249,0.0002107852,3,1
0.000368799,0.0002587566,3,1
0.0002788527,0.0002924662,3,1
0.0001924718,0.000311914,3,1
0.0001253768,0.0003187208,3,1
8.518459e-05,0.0003101313,3,1
6.816773e-05,0.0002911697,3,1
6.508849e-05,0.0002725321,3,1
6.800567e-05,0.0002613496,3,1
7.189524e-05,0.0002514636,3,1
7.221937e-05,0.000234933,3,1
6.751948e-05,0.0002096508,3,1
5.471631e-05,0.0001808031,3,1
3.510641e-05,0.0001551968,3,1
1.290346e-05,0.0001388282,3,1
-1.043395e-05,0.0001287802,3,1
-3.247483e-05,0.0001188942,3,1
-5.143648e-05,0.00010366,3,1
-6.261898e-05,8.534666e-05,3,1
-6.48879e-05,7.221937e-05,3,1
-6.245691e-05,7.157111e-05,3,1
-6.504996e-05,8.518459e-05,3,1
-7.315322e-05,0.0001088461,3,1
-8.563225e-05,0.000143204,3,1
-0.0001021629,0.0001890685,3,1
-0.0001243659,0.0002470879,3,1
-0.0001460826,0.0003135347,3,1
-0.0001629374,0.0003817642,3,1
-0.0001762268,0.000448211,3,1
-0.0001857886,0.0005072028,3,1
-0.0001895161,0.0005522569,3,1
-0.000181737,0.0005747841,3,1
-0.0001609926,0.0005683015,3,1
-0.0001318209,0.0005305402,3,1
-0.0001045939,0.000470576,3,1
-9.357346e-05,0.0004013741,3,1
-0.0001054042,0.0003433547,3,1
-0.0001374932,0.0003067279,3,1
-0.0001820611,0.0002864697,3,1
-0.0002298704,0.0002725321,3,1
-0.0002729798,0.000252274,3,1
-0.000310903,0.0002172679,3,1
-0.0003426678,0.0001675138,3,1
-0.0003619536,0.000110953,3,1
-0.0003591985,6.03886e-05,3,1
-0.000328244,2.295151e-05,3,1
-0.0002721694,-3.858999e-07,3,1
-0.0002002124,-1.578211e-05,3,1
-0.0001217728,-3.101625e-05,3,1
-4.268495e-05,-4.932962e-05,3,1
2.894792e-05,-7.33153e-05,3,1
8.599492e-05,-0.0001008664,3,1
0.0001289422,-0.0001282554,3,1
0.0001621656,-0.0001553203,3,1
0.000187934,-0.0001814128,3,1
0.0001955511,-0.0002042641,3,1
0.0001746447,-0.0002233878,3,1
0.000123432,-0.0002378116,3,1
5.56887e-05,-0.0002493182,3,1
-4.761664e-06,-0.000261149,3,1
-3.749886e-05,-0.0002707109,3,1
-3.555408e-05,-0.0002741142,3,1
-6.544382e-06,-0.0002697385,3,1
3.380988e-05,-0.0002567732,3,1
7.221937e-05,-0.0002408908,3,1
0.0001062531,-0.0002261429,3,1
0.00013818,-0.0002102605,3,1
0.0001714034,-0.0001903264,3,1
0.0002010613,-0.0001710407,3,1
0.0002171058,-0.0001572651,3,1
0.0002162954,-0.0001475412,3,1
0.0002018716,-0.0001460826,3,1
0.0001799928,-0.0001528894,3,1
0.0001608691,-0.0001645581,3,1
0.00015309,-0.0001695821,3,1
0.0001589243,-0.0001577513,3,1
0.000177886,-0.0001258245,3,1
0.0002130541,-7.542214e-05,3,1
0.0002603772,-1.351319e-05,3,1
0.0003025142,4.936815e-05,3,1
0.0003182346,0.0001047945,3,1
0.0003004074,0.0001464453,3,1
0.0002634565,0.0001790204,3,1
0.0002290986,0.0002080301,3,1
0.0002090025,0.0002433604,3,1
0.0002047888,0.0002900352,3,1
0.0002062474,0.0003435168,3,1
0.0001973338,0.0003926226,3,1
0.0001621656,0.0004305459,3,1
8.712937e-05,0.0004636072,3,1
-3.036798e-05,0.0004966686,3,1
-0.0001697442,0.0005206542,3,1
-0.000293562,0.0005185474,3,1
-0.0003775118,0.000473007,3,1
-0.0004138145,0.000378685,3,1
-0.0004058733,0.0002490327,3,1
-0.000360495,0.0001067393,3,1
-0.0002888622,-2.42095e-05,3,1
-0.0002118811,-0.0001284175,3,1
-0.0001491618,-0.0002029675,3,1
-0.0001078352,-0.0002543422,3,1
-8.984595e-05,-0.0002925897,3,1
-9.065628e-05,-0.0003191683,3,1
-0.000102325,-0.0003353749,3,1
-0.0001149661,-0.000342992,3,1
-0.000122259,-0.000348016,3,1
-0.0001237176,-0.0003522297,3,1
-0.0001201522,-0.0003535262,3,1
-0.0001175591,-0.0003426678,3,1
-0.0001214487,-0.0003105789,3,1
-0.000134738,-0.0002506147,3,1
-0.0001481895,-0.0001635857,3,1
-0.0001528894,-5.095028e-05,3,1
-0.0001457585,8.550872e-05,3,1
-0.0001255003,0.0002477361,3,1
-9.713889e-05,0.0004422146,3,1
-6.699475e-05,0.000668782,3,1
-4.641245e-05,0.0009079906,3,1
-3.814712e-05,0.001120134,3,1
-3.63644e-05,0.001255297,3,1
-3.166451e-05,0.001272962,3,1
-2.258885e-05,0.001160975,3,1
-1.416145e-05,0.000938621,3,1
-1.643037e-05,0.0006543582,3,1
-3.620233e-05,0.0003632887,3,1
-7.914964e-05,0.0001119254,3,1
-0.0001404103,-7.444975e-05,3,1
-0.0002013469,-0.0001906506,3,1
-0.0002361909,-0.0002509389,3,1
-0.0002287359,-0.0002729798,3,1
-0.0001720131,-0.0002702246,3,1
-7.315322e-05,-0.0002535319,3,1
4.304761e-05,-0.0002316531,3,1
0.000148228,-0.0002104225,3,1
0.0002172679,-0.0001972953,3,1
0.0002433604,-0.000199078,3,1
0.0002406053,-0.000219012,3,1
0.0002263435,-0.0002540181,3,1
0.000207706,-0.0002948586,3,1
0.0001820997,-0.0003344025,3,1
0.000140773,-0.0003673017,3,1
8.323981e-05,-0.0003930701,3,1
2.554455e-05,-0.0004180282,3,1
5.86492e-07,-0.0004426621,3,1
3.105477e-05,-0.0004656754,3,1
0.0001125736,-0.0004841508,3,1
0.0002164575,-0.0005032745,3,1
0.0003101313,-0.0005262878,3,1
0.0003747954,-0.0005494631,3,1
0.0004072085,-0.0005645352,3,1
0.000410936,-0.0005638869,3,1
0.000393595,-0.0005462218,3,1
0.0003597233,-0.0005113778,3,1
0.0003151553,-0.0004632444,3,1
0.0002657254,-0.0004113835,3,1
0.0002167816,-0.0003596847,3,1
0.0001712413,-0.0003125237,3,1
0.000135749,-0.0002703867,3,1
0.0001148425,-0.0002342462,3,1
0.000111115,-0.0002050744,3,1
0.0001231079,-0.0001827094,3,1
0.0001487142,-0.0001611547,3,1
0.000175455,-0.000134576,3,1
0.0001882582,-0.0001008664,3,1
0.000178048,-6.002594e-05,3,1
0.0001466074,-1.270286e-05,3,1
0.0001031738,3.883391e-05,3,1
6.314371e-05,9.150514e-05,3,1
3.413401e-05,0.0001404489,3,1
1.338965e-05,0.0001808031,3,1
-1.221667e-05,0.0002149989,3,1
-5.095028e-05,0.0002509774,3,1
-9.616651e-05,0.0002937627,3,1
-0.0001298761,0.0003386548,3,1
-0.0001373311,0.0003756057,3,1
-0.0001232314,0.0004000776,3,1
-0.0001016767,0.0004174185,3,1
-8.222889e-05,0.0004320045,3,1
-6.180866e-05,0.0004475628,3,1
-3.766092e-05,0.0004634451,3,1
-1.20546e-05,0.0004739794,3,1
9.66215e-06,0.0004687933,3,1
2.797553e-05,0.0004401077,3,1
4.385793e-05,0.0003816021,3,1
5.325772e-05,0.0002968419,3,1
5.163707e-05,0.0002008992,3,1
3.899597e-05,0.0001116012,3,1
1.695509e-05,4.077869e-05,3,1
-1.399939e-05,-1.043395e-05,3,1
-5.921561e-05,-4.625038e-05,3,1
-0.0001212866,-7.428769e-05,3,1
-0.0001938919,-0.0001002181,3,1
-0.0002639041,-0.0001259865,3,1
-0.0003173856,-0.0001475412,3,1
-0.0003402368,-0.0001622891,3,1
-0.0003275957,-0.0001687718,3,1
-0.0002828657,-0.0001660166,3,1
-0.0002203085,-0.000159534,3,1
-0.0001582375,-0.0001514308,3,1
-0.0001183694,-0.0001465688,3,1
-0.0001104282,-0.0001504584,3,1
-0.0001256624,-0.0001611547,3,1
-0.0001478653,-0.0001726613,3,1
-0.0001590478,-0.0001789819,3,1
-0.000147055,-0.0001831956,3,1
-0.0001169109,-0.0001885437,3,1
-8.579432e-05,-0.0001995642,3,1
-7.039812e-05,-0.0002159328,3,1
-7.315322e-05,-0.0002326255,3,1
-8.676672e-05,-0.0002459149,3,1
-9.908367e-05,-0.0002554767,3,1
-9.973194e-05,-0.0002606628,3,1
-8.854943e-05,-0.0002588801,3,1
-6.780507e-05,-0.0002481838,3,1
-4.236082e-05,-0.0002282497,3,1
-1.805102e-05,-0.0002026434,3,1
5.86492e-07,-0.0001797922,3,1
1.047248e-05,-0.0001647201,3,1
1.501031e-05,-0.0001548341,3,1
1.64689e-05,-0.0001447861,3,1
1.727922e-05,-0.0001289037,3,1
2.505836e-05,-0.0001037836,3,1
4.369587e-05,-6.958779e-05,3,1
7.027458e-05,-2.7937e-05,3,1
0.0001054428,1.630683e-05,3,1
0.0001508211,5.747142e-05,3,1
0.0001961994,8.84259e-05,3,1
0.0002305572,0.0001002567,3,1
0.0002501671,8.567078e-05,3,1
0.0002563256,4.499239e-05,3,1
0.0002547049,-1.643037e-05,3,1
0.0002459534,-9.632857e-05,3,1
0.000225209,-0.0001893541,3,1
0.0001842065,-0.0002844864,3,1
0.0001244044,-0.0003711913,3,1
5.601284e-05,-0.0004421759,3,1
-9.461558e-06,-0.0004933886,3,1
-6.261898e-05,-0.0005160777,3,1
-0.0001011905,-0.000509595,3,1
-0.0001298761,-0.0004763717,3,1
-0.0001524032,-0.0004240246,3,1
-0.0001622891,-0.000360333,3,1
-0.000149486,-0.0002948586,3,1
-0.0001075111,-0.0002326255,3,1
-4.138842e-05,-0.0001724993,3,1
3.364782e-05,-0.0001120489,3,1
0.0001057669,-4.284701e-05,3,1
0.0001710792,5.082674e-05,3,1
0.0002279642,0.0001825859,3,1
0.0002713977,0.0003593992,3,1
0.000292142,0.0005853184,3,1
0.000284687,0.0008515919,3,1
0.0002503292,0.001140555,3,1
0.0002072198,0.001432435,3,1
0.0001691344,0.001706974,3,1
0.0001351007,0.001943428,3,1
9.701536e-05,0.00211457,3,1
4.645098e-05,0.00219382,3,1
-2.080613e-05,0.002161407,3,1
-0.0001000561,0.002011172,3,1
-0.0001789819,0.001748625,3,1
-0.0002399184,0.001400994,3,1
-0.0002731418,0.00102014,3,1
-0.0002757348,0.0006716992,3,1
-0.0002540181,0.0004133669,3,1
-0.0002279256,0.0002759355,3,1
-0.0002088019,0.0002530843,3,1
-0.0001974573,0.0003106175,3,1
-0.0001835197,0.0003957018,3,1
-0.000156941,0.0004597176,3,1
-0.0001120489,0.0004712243,3,1
-5.548811e-05,0.0004196875,3,1
-2.81688e-06,0.000311914,3,1
3.380988e-05,0.0001670276,3,1
4.72613e-05,9.338019e-06,3,1
3.834771e-05,-0.0001407345,3,1
1.290346e-05,-0.0002692523,3,1
-1.821308e-05,-0.0003721637,3,1
-4.333321e-05,-0.0004514136,3,1
-5.565017e-05,-0.0005123502,3,1
-5.548811e-05,-0.0005588629,3,1
-4.495386e-05,-0.0005982448,3,1
-2.939559e-05,-0.0006350336,3,1
-1.318906e-05,-0.0006651777,3,1
-7.100305e-07,-0.000683167,3,1
1.031041e-05,-0.0006901358,3,1
2.214118e-05,-0.0006914323,3,1
3.202716e-05,-0.0006928909,3,1
3.299956e-05,-0.000700508,3,1
1.987227e-05,-0.0007191455,3,1
-5.734056e-06,-0.0007457242,3,1
-3.960571e-05,-0.0007732753,3,1
-7.947377e-05,-0.0007938576,3,1
-0.0001232314,-0.0008024471,3,1
-0.0001665028,-0.0007966127,3,1
-0.0001987538,-0.0007807303,3,1
-0.000204102,-0.0007614446,3,1
-0.0001723372,-0.0007432932,3,1
-0.0001039456,-0.0007259523,3,1
-1.318906e-05,-0.0007039114,3,1
8.080883e-05,-0.0006731189,3,1
0.0001650828,-0.0006296854,3,1
0.0002329882,-0.0005719902,3,1
0.0002757735,-0.0005060296,3,1
0.0002851732,-0.0004425001,3,1
0.0002571359,-0.0003865875,3,1
0.0001996027,-0.0003321336,3,1
0.00013818,-0.0002694143,3,1
9.993253e-05,-0.0001854645,3,1
9.766362e-05,-7.55842e-05,3,1
0.0001268354,4.72613e-05,3,1
0.0001749688,0.0001492004,3,1
0.0002247229,0.0001986303,3,1
0.0002595669,0.0001861513,3,1
0.0002694529,0.0001226217,3,1
0.000254867,3.672706e-05,3,1
0.0002247229,-4.090223e-05,3,1
0.0001955511,-9.503204e-05,3,1
0.0001824238,-0.0001217728,3,1
0.0001884202,-0.0001206384,3,1
0.0002041406,-9.098041e-05,3,1
0.000215161,-3.976777e-05,3,1
0.000210299,2.829966e-05,3,1
0.0001817755,0.0001065772,3,1
0.000140773,0.0001782101,3,1
0.0001054428,0.0002334744,3,1
9.053275e-05,0.0002718839,3,1
9.474644e-05,0.0002989488,3,1
0.0001049566,0.000316938,3,1
0.0001091703,0.000331686,3,1
0.0001041462,0.0003420582,3,1
9.053275e-05,0.0003452995,3,1
6.946425e-05,0.0003375204,3,1
4.175109e-05,0.0003156415,3,1
1.1769e-05,0.0002851732,3,1
-1.108221e-05,0.0002561635,3,1
-1.983374e-05,0.0002352571,3,1
-6.544382e-06,0.000225209,3,1
1.825161e-05,0.0002193747,3,1
3.462021e-05,0.0002104611,3,1
2.052053e-05,0.0001923098,3,1
-3.733679e-05,0.0001634622,3,1
-0.0001327933,0.0001291043,3,1
-0.0002408908,9.669123e-05,3,1
-0.0003293785,7.20573e-05,3,1
-0.0003755671,5.682316e-05,3,1
-0.0003723258,5.115087e-05,3,1
-0.0003288923,5.115087e-05,3,1
-0.0002668213,5.585077e-05,3,1
-0.000208964,6.557468e-05,3,1
-0.000174282,7.821578e-05,3,1
-0.0001721751,9.21534e-05,3,1
-0.0002023193,0.0001051186,3,1
-0.0002520733,0.0001153287,3,1
-0.0002992343,0.0001261871,3,1
-0.0003288923,0.0001423936,3,1
-0.000330675,0.0001641104,3,1
-0.000300855,0.0001801549,3,1
-0.0002501286,0.000178048,3,1
-0.0001968091,0.0001469315,3,1
-0.0001536997,8.583286e-05,3,1
-0.0001225832,3.827799e-06,3,1
-0.0001026491,-8.352541e-05,3,1
-9.697683e-05,-0.0001559686,3,1
-0.0001041077,-0.000196647,3,1
-0.0001152902,-0.0002003745,3,1
-0.000117235,-0.0001737958,3,1
-0.0001008664,-0.0001282554,3,1
-6.861539e-05,-7.509801e-05,3,1
-2.874733e-05,-2.664048e-05,3,1
9.500085e-06,1.063454e-05,3,1
3.737532e-05,3.737532e-05,3,1
4.855783e-05,5.585077e-05,3,1
4.272347e-05,6.78436e-05,3,1
2.748934e-05,7.351589e-05,3,1
1.1769e-05,7.286763e-05,3,1
3.503668e-06,6.606088e-05,3,1
