EMG1,EMG2,class,user
-0.0003741085,-2.923353e-05,6,1
-0.0005110537,-7.18567e-05,6,1
-0.0006389232,-0.000119828,6,1
-0.0007745718,-0.0001707166,6,1
-0.0009103825,-0.0002185258,6,1
-0.001028042,-0.0002569353,6,1
-0.001114909,-0.0002797865,6,1
-0.001160935,-0.0002796244,6,1
-0.001175845,-0.0002545043,6,1
-0.001183949,-0.000209126,6,1
-0.00120761,-0.0001528894,6,1
-0.001253637,-9.66527e-05,6,1
-0.001303715,-4.090223e-05,6,1
-0.00133078,1.906194e-05,6,1
-0.001317004,8.875003e-05,6,1
-0.001258661,0.0001668655,6,1
-0.001164501,0.0002378501,6,1
-0.001047976,0.0002785285,6,1
-0.0009265891,0.0002832284,6,1
-0.0008241638,0.000267184,6,1
-0.0007609584,0.000252436,6,1
-0.0007449139,0.0002545429,6,1
-0.0007603101,0.0002754493,6,1
-0.0007854302,0.0003085106,6,1
-0.0007974231,0.0003472443,6,1
-0.0007841337,0.0003835469,6,1
-0.0007405381,0.0004145014,6,1
-0.0006719845,0.000440756,6,1
-0.0005925725,0.0004600418,6,1
-0.0005139708,0.0004736553,6,1
-0.0004366657,0.0004901859,6,1
-0.0003549848,0.000514982,6,1
-0.0002754107,0.0005413986,6,1
-0.0002100984,0.0005579292,6,1
-0.0001639098,0.0005577672,6,1
-0.0001306864,0.000539778,6,1
-0.0001002181,0.0005072028,6,1
-5.710876e-05,0.0004647417,6,1
2.207145e-06,0.0004170944,6,1
6.055066e-05,0.0003660439,6,1
9.004655e-05,0.0003136967,6,1
6.589881e-05,0.0002582704,6,1
-8.813297e-06,0.0001983062,6,1
-9.616651e-05,0.000130887,6,1
-0.0001501342,5.552663e-05,6,1
-0.0001501342,-2.680255e-05,6,1
-0.0001079973,-0.0001157764,6,1
-5.824322e-05,-0.0002138259,6,1
-3.668853e-05,-0.0003318095,6,1
-5.500191e-05,-0.0004797751,6,1
-0.0001024871,-0.0006593434,6,1
-0.0001543479,-0.0008593319,6,1
-0.0001979435,-0.001052514,6,1
-0.0002355427,-0.001212796,6,1
-0.0002707109,-0.001321866,6,1
-0.0002969654,-0.001366272,6,1
-0.0002911311,-0.00133467,6,1
-0.0002395943,-0.001223979,6,1
-0.0001485136,-0.001045059,6,1
-4.171256e-05,-0.000824812,6,1
5.001642e-05,-0.0006044033,6,1
0.0001119254,-0.0004167317,6,1
0.0001448246,-0.000278652,6,1
0.0001598967,-0.0001903264,6,1
0.0001739964,-0.000142031,6,1
0.000202844,-0.0001180453,6,1
0.0002553532,-0.0001032974,6,1
0.0003237448,-8.919769e-05,6,1
0.0003850055,-6.942573e-05,6,1
0.0004195254,-4.592625e-05,6,1
0.0004154738,-2.291298e-05,6,1
0.0003747954,-5.57199e-06,6,1
0.0003077003,5.610517e-06,6,1
0.0002284504,1.355172e-05,6,1
0.0001526038,1.987227e-05,6,1
9.328786e-05,2.554455e-05,6,1
5.504044e-05,3.251336e-05,6,1
3.445814e-05,4.288554e-05,6,1
1.501031e-05,6.022653e-05,6,1
-1.756482e-05,8.388807e-05,6,1
-7.218083e-05,0.0001065772,6,1
-0.0001571031,0.0001239182,6,1
-0.000276059,0.0001347766,6,1
-0.0004248349,0.0001412592,6,1
-0.0005834968,0.0001470936,6,1
-0.0007172007,0.000155683,6,1
-0.0008009885,0.0001686482,6,1
-0.0008291878,0.0001856651,6,1
-0.0008066607,0.0002041406,6,1
-0.000750424,0.0002213195,6,1
-0.0006862463,0.0002367157,6,1
-0.0006390853,0.0002535705,6,1
-0.000616234,0.0002723701,6,1
-0.0005995413,0.0002903593,6,1
-0.00056648,0.0003036487,6,1
-0.0005013297,0.0003107795,6,1
-0.0004039285,0.0003158036,6,1
-0.0002818933,0.0003229345,6,1
-0.0001332795,0.0003333067,6,1
4.483033e-05,0.0003496752,6,1
0.0002611876,0.0003705817,6,1
0.0005344298,0.000393595,6,1
0.0008665019,0.0004130428,6,1
0.001235039,0.0004235771,6,1
0.001607466,0.0004203358,6,1
0.001956231,0.0004044533,6,1
0.002272098,0.0003835469,6,1
0.002574837,0.0003623164,6,1
0.00287855,0.0003430306,6,1
0.003172376,0.0003264999,6,1
0.003428441,0.0003117519,6,1
0.003612549,0.0002924662,6,1
0.003690828,0.0002679943,6,1
0.003640425,0.0002420638,6,1
0.003459234,0.0002240746,6,1
0.003169621,0.0002159713,6,1
0.002795247,0.0002159713,6,1
0.002355238,0.0002190506,6,1
0.001881033,0.0002232643,6,1
0.001407963,0.0002253711,6,1
0.0009635791,0.0002213195,6,1
0.0005585775,0.0002107852,6,1
0.0001961994,0.0001936063,6,1
-0.0001115627,0.000170431,6,1
-0.0003433161,0.0001414213,6,1
-0.0004762096,0.0001099806,6,1
-0.0005071641,7.708133e-05,6,1
-0.0004684305,3.98063e-05,6,1
-0.0004141386,-4.599598e-06,6,1
-0.0004014975,-4.657452e-05,6,1
-0.0004726442,-7.574627e-05,6,1
-0.0006316302,-8.968389e-05,6,1
-0.0008463667,-9.373552e-05,6,1
-0.001060617,-9.940781e-05,6,1
-0.001233379,-0.0001139937,6,1
-0.00136141,-0.0001386276,6,1
-0.001460918,-0.0001713648,6,1
-0.001541465,-0.0002036158,6,1
-0.001599322,-0.0002306807,6,1
-0.001630763,-0.0002515871,6,1
-0.00163757,-0.0002690902,6,1
-0.00162347,-0.0002838381,6,1
-0.001591219,-0.0002929138,6,1
-0.001540493,-0.0002963172,6,1
-0.001466591,-0.0002895104,6,1
-0.001369676,-0.0002708729,6,1
-0.001259471,-0.0002429977,6,1
-0.00115348,-0.0002126914,6,1
-0.001079579,-0.0001882196,6,1
-0.001065641,-0.0001752544,6,1
-0.001114423,-0.0001734716,6,1
-0.001190107,-0.000176713,6,1
-0.00123662,-0.0001802784,6,1
-0.001206476,-0.0001818991,6,1
-0.001092706,-0.0001797922,6,1
-0.0009226995,-0.0001736337,6,1
-0.0007439415,-0.0001676373,6,1
-0.0005961379,-0.0001656925,6,1
-0.0004987367,-0.0001716889,6,1
-0.0004554653,-0.0001854645,6,1
-0.0004582204,-0.0001997262,6,1
-0.0004898231,-0.0002034537,6,1
-0.0005345531,-0.0001849783,6,1
-0.0005828486,-0.0001452723,6,1
-0.0006319543,-9.422172e-05,6,1
-0.0006797637,-4.284701e-05,6,1
-0.0007225489,-2.006553e-06,6,1
-0.0007468587,2.441009e-05,6,1
-0.0007423208,3.753739e-05,6,1
-0.0007053699,3.834771e-05,6,1
-0.0006395715,2.570662e-05,6,1
-0.0005470322,4.244267e-07,6,1
-0.0004319658,-3.198864e-05,6,1
-0.0003065273,-6.991193e-05,6,1
-0.0001848162,-0.0001165867,6,1
-8.222889e-05,-0.0001737958,6,1
-9.461558e-06,-0.0002327876,6,1
3.429608e-05,-0.0002799486,6,1
5.19612e-05,-0.0003006929,6,1
4.693717e-05,-0.0002856209,6,1
2.700314e-05,-0.0002352185,6,1
2.531276e-06,-0.0001624512,6,1
-1.3027e-05,-8.352541e-05,6,1
-1.027188e-05,-9.785688e-06,6,1
1.12828e-05,5.585077e-05,6,1
4.612685e-05,0.0001120874,6,1
8.648112e-05,0.0001594105,6,1
0.0001274836,0.0001983062,6,1
0.0001671896,0.0002273159,6,1
0.0002020337,0.0002456293,6,1
0.0002337985,0.0002535705,6,1
0.0002636185,0.0002579462,6,1
0.0002869559,0.0002616738,6,1
0.0003012177,0.0002631324,6,1
0.0003104554,0.0002568118,6,1
0.0003164518,0.0002420638,6,1
0.0003138588,0.0002192126,6,1
0.0002960316,0.0001924718,6,1
0.0002564877,0.000163138,6,1
0.0001942546,0.0001326697,6,1
0.0001128978,0.000101067,6,1
2.781346e-05,7.043665e-05,6,1
-4.689865e-05,4.709924e-05,6,1
-9.908367e-05,3.786152e-05,6,1
-0.0001229073,4.693717e-05,6,1
-0.0001182074,7.497447e-05,6,1
-9.422172e-05,0.0001154908,6,1
-6.650855e-05,0.000163138,6,1
-5.030202e-05,0.000210299,6,1
-4.85193e-05,0.0002530843,6,1
-5.419158e-05,0.0002885766,6,1
-6.423963e-05,0.0003086727,6,1
-7.396356e-05,0.0003062417,6,1
-7.574627e-05,0.0002790148,6,1
-6.764301e-05,0.0002303951,6,1
-5.192267e-05,0.0001650828,6,1
-2.42095e-05,9.101894e-05,6,1
2.635488e-05,1.517237e-05,6,1
0.0001065772,-5.078821e-05,6,1
0.000202682,-9.357346e-05,6,1
0.0002939248,-0.0001117248,6,1
0.0003791712,-0.0001152902,6,1
0.000465552,-0.0001219349,6,1
0.0005554983,-0.000149486,6,1
0.0006397723,-0.0002094502,6,1
0.0007122156,-0.0003027998,6,1
0.0007806072,-0.0004168937,6,1
0.0008658536,-0.0005335807,6,1
0.0009825408,-0.0006360059,6,1
0.001127752,-0.0007086112,6,1
0.001278148,-0.0007407002,6,1
0.001400508,-0.0007270867,6,1
0.001460958,-0.0006705259,6,1
0.001439242,-0.0005778245,6,1
0.001339733,-0.0004632444,6,1
0.001188364,-0.0003407231,6,1
0.001015764,-0.0002211189,6,1
0.0008455954,-0.0001157764,6,1
0.0006892023,-3.506788e-05,6,1
0.0005512846,2.035846e-05,6,1
0.0004365423,5.909208e-05,6,1
0.0003467581,9.474644e-05,6,1
0.0002809595,0.0001372076,6,1
0.0002321778,0.0001937684,6,1
0.000190365,0.0002603772,6,1
0.0001472556,0.0003271482,6,1
9.863601e-05,0.0003851676,6,1
