EMG1,EMG2,class,user
-6.537409e-05,-0.0001776853,5,1
-7.266703e-05,-0.0001314967,5,1
-3.571614e-05,-0.0001000561,5,1
3.948217e-05,-8.222889e-05,5,1
0.0001367214,-7.266703e-05,5,1
0.0002417397,-6.310517e-05,5,1
0.0003469201,-4.625038e-05,5,1
0.0004456179,-2.372331e-05,5,1
0.0005311884,-6.382317e-06,5,1
0.0005963388,-3.627206e-06,5,1
0.000641393,-1.480971e-05,5,1
0.0006721854,-3.328516e-05,5,1
0.0006942263,-4.641245e-05,5,1
0.0007015193,-4.625038e-05,5,1
0.0006765611,-3.847125e-05,5,1
0.0006037938,-2.696461e-05,5,1
0.0004862963,-1.480971e-05,5,1
0.0003461098,-2.168618e-06,5,1
0.0002068957,9.66215e-06,5,1
8.712937e-05,2.246531e-05,5,1
-4.761664e-06,3.462021e-05,5,1
-7.266703e-05,4.223728e-05,5,1
-0.0001279313,4.985435e-05,5,1
-0.0001955125,6.168512e-05,5,1
-0.0002932379,8.178122e-05,5,1
-0.0004224039,0.0001117633,5,1
-0.0005671282,0.0001472556,5,1
-0.0006962943,0.0001756171,5,1
-0.000782351,0.0001889064,5,1
-0.0008181673,0.0001856651,5,1
-0.0008233535,0.0001712413,5,1
-0.0008202742,0.0001551968,5,1
-0.0008137916,0.0001430419,5,1
-0.000789968,0.00013818,5,1
-0.0007360002,0.000135749,5,1
-0.0006604778,0.0001352628,5,1
-0.0005881967,0.0001389903,5,1
-0.0005279084,0.0001470936,5,1
-0.000459841,0.0001551968,5,1
-0.0003569296,0.0001598967,5,1
-0.0001945401,0.000163138,5,1
2.862379e-05,0.0001712413,5,1
0.0002788527,0.0001856651,5,1
0.0005023408,0.0002015475,5,1
0.0006483617,0.0002088404,5,1
0.0006953608,0.0002021958,5,1
0.0006470652,0.0001765894,5,1
0.0005167646,0.0001370455,5,1
0.0003132105,9.409818e-05,5,1
4.871989e-05,5.828175e-05,5,1
-0.0002566112,3.462021e-05,5,1
-0.0005658317,2.424803e-05,5,1
-0.0008311326,2.214118e-05,5,1
-0.00100357,2.01964e-05,5,1
-0.001055107,1.371378e-05,5,1
-0.000993522,4.47606e-06,5,1
-0.0008651663,-2.81688e-06,5,1
-0.000727897,-6.058186e-06,5,1
-0.0006193133,-1.027188e-05,5,1
-0.0005494631,-2.242678e-05,5,1
-0.0005021401,-4.155049e-05,5,1
-0.0004531963,-6.407757e-05,5,1
-0.0003906392,-8.676672e-05,5,1
-0.0003194925,-0.0001084835,5,1
-0.0002532078,-0.0001311726,5,1
-0.0002018331,-0.0001546721,5,1
-0.0001613168,-0.0001736337,5,1
-0.0001157764,-0.0001857886,5,1
-4.932962e-05,-0.0001945401,5,1
4.871989e-05,-0.0002013469,5,1
0.0001814514,-0.0002042641,5,1
0.000336548,-0.0002039399,5,1
0.0004948858,-0.0002023193,5,1
0.000636531,-0.0001998883,5,1
0.0007460872,-0.0001979435,5,1
0.0008115617,-0.0001972953,5,1
0.0008340888,-0.0001984297,5,1
0.0008264717,-0.0001932436,5,1
0.0008050791,-0.0001778474,5,1
0.0007746107,-0.0001562927,5,1
0.0007253428,-0.0001302002,5,1
0.000641393,-9.649064e-05,5,1
0.0005178991,-5.32192e-05,5,1
0.0003577785,-5.734056e-06,5,1
0.0001746447,3.348575e-05,5,1
-9.785688e-06,5.244739e-05,5,1
-0.0001780095,5.244739e-05,5,1
-0.0003193304,4.175109e-05,5,1
-0.0004259694,2.829966e-05,5,1
-0.0004946851,1.695509e-05,5,1
-0.0005279084,1.338965e-05,5,1
-0.0005329325,2.068259e-05,5,1
-0.0005162397,3.818565e-05,5,1
-0.0004839888,6.03886e-05,5,1
-0.000444769,7.610894e-05,5,1
-0.0004096008,7.870197e-05,5,1
-0.0003867496,7.140904e-05,5,1
-0.0003776739,6.362991e-05,5,1
-0.0003734602,6.751948e-05,5,1
-0.000362926,8.712937e-05,5,1
-0.0003399127,0.0001179218,5,1
-0.0003031239,0.000150659,5,1
-0.0002585559,0.0001762653,5,1
-0.0002120432,0.0001892305,5,1
-0.0001687718,0.0001902029,5,1
-0.0001394379,0.0001833962,5,1
-0.0001302002,0.0001756171,5,1
-0.0001344139,0.000173024,5,1
-0.0001358725,0.0001752929,5,1
-0.0001156143,0.0001773998,5,1
-6.326724e-05,0.0001739964,5,1
1.64689e-05,0.0001654069,5,1
0.0001169494,0.0001569795,5,1
0.000239957,0.0001539003,5,1
0.0003900295,0.0001537382,5,1
0.0005663567,0.0001540623,5,1
0.0007550009,0.0001545486,5,1
0.0009227386,0.0001558451,5,1
0.001023057,0.0001579519,5,1
0.001015278,0.000158114,5,1
0.0008843291,0.0001517934,5,1
0.000654034,0.0001378558,5,1
0.0003760919,0.0001145184,5,1
0.0001112771,8.696731e-05,5,1
-9.681477e-05,6.427817e-05,5,1
-0.0002301945,5.277153e-05,5,1
-0.0002953447,5.374392e-05,5,1
-0.0003144685,6.508849e-05,5,1
-0.0003110651,8.129502e-05,5,1
-0.0003023136,9.296373e-05,5,1
-0.0002865932,9.31258e-05,5,1
-0.0002592042,7.805372e-05,5,1
-0.0002222533,4.936815e-05,5,1
-0.0001825473,1.22552e-05,5,1
-0.0001418689,-2.615429e-05,5,1
-0.0001002181,-5.64605e-05,5,1
-4.835724e-05,-7.833932e-05,5,1
1.954813e-05,-9.454585e-05,5,1
0.0001012291,-0.0001089697,5,1
0.0001884202,-0.0001258245,5,1
0.0002762596,-0.0001467309,5,1
0.0003618301,-0.0001702304,5,1
0.0004425387,-0.0001909747,5,1
0.000512713,-0.0002032917,5,1
0.0005613327,-0.000204102,5,1
0.0005718669,-0.0001961608,5,1
0.0005396159,-0.0001833576,5,1
0.0004739794,-0.00016942,5,1
0.0003940812,-0.0001533756,5,1
0.0003240689,-0.0001342519,5,1
0.0002958695,-0.0001120489,5,1
0.0003311998,-8.806324e-05,5,1
0.0004224426,-6.699475e-05,5,1
0.0005277851,-5.078821e-05,5,1
0.000599256,-4.090223e-05,5,1
0.0006059006,-3.895745e-05,5,1
0.0005509604,-4.706071e-05,5,1
0.00046069,-6.504996e-05,5,1
0.000356644,-9.130454e-05,5,1
0.0002482223,-0.0001183694,5,1
0.0001351007,-0.0001391138,5,1
1.565857e-05,-0.0001502963,5,1
-9.454585e-05,-0.0001535376,5,1
-0.0001846542,-0.0001561307,5,1
-0.000266173,-0.0001585616,5,1
-0.0003514194,-0.0001579134,5,1
-0.0004327761,-0.0001528894,5,1
-0.000482044,-0.0001441378,5,1
-0.0004732924,-0.0001349001,5,1
-0.0004039285,-0.0001285796,5,1
-0.0002955068,-0.0001212866,5,1
-0.0001831956,-0.0001133454,5,1
-0.0001052422,-0.0001050801,5,1
-8.287715e-05,-9.794922e-05,5,1
-0.0001136696,-9.162867e-05,5,1
-0.0001716889,-8.368748e-05,5,1
-0.0002217671,-7.363943e-05,5,1
-0.0002311669,-5.743289e-05,5,1
-0.0001924333,-3.279896e-05,5,1
-0.0001225832,5.86492e-07,5,1
-4.576419e-05,4.045456e-05,5,1
1.9224e-05,8.486046e-05,5,1
6.152305e-05,0.0001266733,5,1
8.178122e-05,0.0001610312,5,1
9.037068e-05,0.0001856651,5,1
9.199134e-05,0.000200251,5,1
8.356394e-05,0.0002073819,5,1
5.56887e-05,0.0002122438,5,1
-6.220252e-06,0.0002211574,5,1
-9.892161e-05,0.0002389846,5,1
-0.0002037779,0.0002701012,5,1
-0.0003042584,0.0003154794,5,1
-0.0003856151,0.0003649094,5,1
-0.0004298589,0.0004013741,5,1
-0.000422566,0.0004102877,5,1
-0.0003752429,0.0003903536,5,1
-0.0003225718,0.0003474063,5,1
-0.0002976137,0.0002931144,5,1
-0.0003180339,0.0002372019,5,1
-0.0003788084,0.0001869616,5,1
-0.0004578962,0.0001451488,5,1
-0.0005288809,0.0001120874,5,1
-0.0005705316,9.118101e-05,5,1
-0.0005716661,8.129502e-05,5,1
-0.0005311498,8.129502e-05,5,1
-0.0004593548,8.648112e-05,5,1
-0.0003745947,8.74535e-05,5,1
-0.0002961551,7.935024e-05,5,1
-0.0002282497,6.330578e-05,5,1
-0.0001639098,4.369587e-05,5,1
-9.66527e-05,2.262738e-05,5,1
-2.84232e-05,-3.858999e-07,5,1
3.462021e-05,-2.177852e-05,5,1
8.226741e-05,-3.474375e-05,5,1
0.0001075496,-3.425755e-05,5,1
0.0001073875,-2.291298e-05,5,1
8.923623e-05,-9.461558e-06,5,1
6.83298e-05,-8.720959e-07,5,1
5.131294e-05,-6.382317e-06,5,1
4.013043e-05,-2.647842e-05,5,1
4.483033e-05,-5.662256e-05,5,1
7.805372e-05,-8.482193e-05,5,1
0.0001419075,-0.000104918,5,1
0.0002357433,-0.0001139937,5,1
0.0003649094,-0.0001143178,5,1
0.000534916,-0.0001120489,5,1
0.0007295565,-0.0001146419,5,1
0.0009042631,-0.0001256624,5,1
0.001001827,-0.0001430034,5,1
0.0009841614,-0.0001639098,5,1
0.0008502954,-0.0001859507,5,1
0.0006428516,-0.000204102,5,1
0.0004255218,-0.0002131776,5,1
0.000252274,-0.0002133397,5,1
0.0001386662,-0.0002063709,5,1
6.265751e-05,-0.0001955125,5,1
-1.108221e-05,-0.0001861127,5,1
-0.0001037836,-0.0001861127,5,1
-0.0002105846,-0.0001958367,5,1
-0.0003131719,-0.0002123673,5,1
-0.0004032803,-0.0002272773,5,1
-0.0004815578,-0.0002355427,5,1
-0.0005478425,-0.000238784,5,1
-0.0005822003,-0.0002455907,5,1
-0.0005561078,-0.0002627696,5,1
-0.0004506033,-0.0002883759,5,1
-0.0002778417,-0.0003113892,5,1
-8.547019e-05,-0.0003206269,5,1
7.805372e-05,-0.0003081479,5,1
0.0001843686,-0.0002771934,5,1
0.0002269918,-0.0002368392,5,1
0.0002180782,-0.0001951884,5,1
0.0001749688,-0.0001566169,5,1
0.0001112771,-0.00012469,5,1
4.110282e-05,-0.0001003802,5,1
-2.031993e-05,-8.790117e-05,5,1
-6.407757e-05,-8.433573e-05,5,1
-7.623246e-05,-8.093236e-05,5,1
-5.710876e-05,-6.991193e-05,5,1
-2.258885e-05,-4.300908e-05,5,1
5.610517e-06,4.313994e-06,5,1
7.555301e-06,7.6271e-05,5,1
-2.291298e-05,0.0001741585,5,1
-7.833932e-05,0.0002889007,5,1
-0.0001464067,0.0003976466,5,1
-0.0002182017,0.000468145,5,1
-0.0002870794,0.0004801379,5,1
-0.000345585,0.0004444835,5,1
-0.0003901529,0.0003947294,5,1
-0.0004193247,0.0003668542,5,1
-0.0004295348,0.000373985,5,1
-0.0004196489,0.0004073705,5,1
-0.0003875599,0.0004397836,5,1
-0.000335537,0.0004493454,5,1
-0.0002723315,0.0004279528,5,1
-0.0002076674,0.0003846814,5,1
-0.000152079,0.0003344411,5,1
-0.0001152902,0.0002876042,5,1
-0.0001044318,0.0002467637,5,1
-0.0001136696,0.0002120818,5,1
-0.0001191798,0.000185341,5,1
-0.0001029732,0.0001668655,5,1
-6.780507e-05,0.0001564933,5,1
-2.89094e-05,0.0001509831,5,1
-5.479652e-07,0.0001446626,5,1
9.013889e-06,0.0001326697,5,1
-2.330684e-06,0.0001146805,5,1
-2.712668e-05,9.717743e-05,5,1
-5.808115e-05,8.502253e-05,5,1
-8.02841e-05,7.837785e-05,5,1
-5.986387e-05,7.497447e-05,5,1
4.256141e-05,7.400208e-05,5,1
0.0002318537,7.351589e-05,5,1
0.0004613383,7.076078e-05,5,1
0.000658896,5.94162e-05,5,1
0.0007652109,3.721326e-05,5,1
0.0007631041,9.338019e-06,5,1
0.0006747784,-1.383732e-05,5,1
0.0005391297,-2.437157e-05,5,1
0.0003921364,-2.242678e-05,5,1
0.0002537325,-8.489166e-06,5,1
0.0001302388,1.079661e-05,5,1
1.630683e-05,2.76514e-05,5,1
-9.162867e-05,3.737532e-05,5,1
-0.0001851404,4.045456e-05,5,1
-0.0002426735,3.494434e-05,5,1
-0.0002344082,1.776542e-05,5,1
-0.0001491618,-1.367526e-05,5,1
8.689758e-06,-5.516398e-05,5,1
0.000227478,-9.730096e-05,5,1
0.0004887274,-0.0001324691,5,1
0.0007556491,-0.0001571031,5,1
0.0009791374,-0.0001721751,5,1
0.001110572,-0.0001848162,5,1
0.001127752,-0.0002003745,5,1
0.001051257,-0.0002217671,5,1
0.0009344073,-0.0002460769,5,1
0.0008259855,-0.0002724935,5,1
0.0007344186,-0.0002945344,5,1
0.0006397723,-0.0003068514,5,1
0.0005188715,-0.0003062031,5,1
0.0003816021,-0.0002940482,5,1
0.0002684805,-0.0002755728,5,1
0.0002187264,-0.000253856,5,1
0.0002378501,-0.000231329,5,1
0.0002872801,-0.0002096122,5,1
0.0003075383,-0.0001903264,5,1
0.0002564877,-0.0001746061,5,1
0.000128294,-0.0001637477,5,1
-4.171256e-05,-0.0001590478,5,1
-0.0002000504,-0.000161965,5,1
-0.0003036101,-0.0001695821,5,1
