EMG1,EMG2,class,user
-0.0002476975,-2.485776e-05,5,1
-0.0001882196,-2.534396e-05,5,1
-0.0001454344,-2.777494e-05,5,1
-0.000127283,-3.879538e-05,5,1
-0.0001303623,-6.375344e-05,5,1
-0.0001457585,-9.730096e-05,5,1
-0.0001608306,-0.0001326312,5,1
-0.0001627754,-0.0001614788,5,1
-0.0001392759,-0.0001815749,5,1
-8.368748e-05,-0.0001914609,5,1
-2.978945e-06,-0.0001929195,5,1
8.550872e-05,-0.0001900023,5,1
0.0001675138,-0.0001880575,5,1
0.000237526,-0.0001880575,5,1
0.000287118,-0.0001887058,5,1
0.0003161277,-0.0001901644,5,1
0.000331848,-0.0001887058,5,1
0.0003431926,-0.000181737,5,1
0.0003537269,-0.0001712027,5,1
0.0003593992,-0.0001637477,5,1
0.0003628026,-0.0001640719,5,1
0.0003715541,-0.0001671511,5,1
0.0003950536,-0.0001674752,5,1
0.0004305459,-0.0001618029,5,1
0.000463121,-0.000151917,5,1
0.0004710622,-0.0001418689,5,1
0.0004268184,-0.000137169,5,1
0.0003122381,-0.0001394379,5,1
0.0001334801,-0.0001423551,5,1
-7.979791e-05,-0.0001417068,5,1
-0.0002775176,-0.0001360346,5,1
-0.000402632,-0.0001314967,5,1
-0.0004089525,-0.0001310105,5,1
-0.0002943724,-0.0001340898,5,1
-9.19528e-05,-0.0001350622,5,1
0.000148228,-0.0001303623,5,1
0.0003746333,-0.0001165867,5,1
0.0005490156,-9.486997e-05,5,1
0.0006370172,-6.213279e-05,5,1
0.0006206486,-1.869928e-05,5,1
0.0005068787,2.76514e-05,5,1
0.0003274723,6.735741e-05,5,1
0.0001278078,9.118101e-05,5,1
-5.127441e-05,9.490851e-05,5,1
-0.0001770371,8.194328e-05,5,1
-0.0002391081,6.427817e-05,5,1
-0.0002417012,5.325772e-05,5,1
-0.00019924,5.52025e-05,5,1
-0.0001264727,7.221937e-05,5,1
-3.555408e-05,0.0001038221,5,1
5.115087e-05,0.0001446626,5,1
0.0001000946,0.0001845306,5,1
8.194328e-05,0.0002106232,5,1
-8.720959e-07,0.0002167816,5,1
-0.0001169109,0.0002111094,5,1
-0.0002229016,0.000210137,5,1
-0.0002833519,0.000225047,5,1
-0.0002838381,0.0002509774,5,1
-0.0002261429,0.0002767458,5,1
-0.0001314967,0.0002859836,5,1
-4.349527e-05,0.0002707494,5,1
-7.840905e-06,0.0002289366,5,1
-3.944364e-05,0.0001725378,5,1
-0.000117235,0.0001188942,5,1
-0.0002073433,8.04847e-05,5,1
-0.000285945,5.893001e-05,5,1
-0.0003447747,4.807163e-05,5,1
-0.0003843186,4.110282e-05,5,1
-0.000407656,3.380988e-05,5,1
-0.000419973,2.76514e-05,5,1
-0.0004198109,2.230325e-05,5,1
-0.0004070078,1.630683e-05,5,1
-0.0003933943,8.689758e-06,5,1
-0.0003980942,-4.923729e-06,5,1
-0.0004303451,-2.291298e-05,5,1
-0.0004841508,-3.814712e-05,5,1
-0.0005376324,-4.544006e-05,5,1
-0.0005729626,-4.576419e-05,5,1
-0.0005736109,-4.349527e-05,5,1
-0.0005400634,-4.317115e-05,5,1
-0.000489499,-4.754691e-05,5,1
-0.0004470379,-5.354332e-05,5,1
-0.0004343968,-5.872941e-05,5,1
-0.0004556273,-5.824322e-05,5,1
-0.0004917679,-4.90055e-05,5,1
-0.0005102433,-3.749886e-05,5,1
-0.0004792889,-3.198864e-05,5,1
-0.0003872358,-3.814712e-05,5,1
-0.0002475355,-5.662256e-05,5,1
-9.713889e-05,-8.093236e-05,5,1
3.283749e-05,-0.0001036215,5,1
0.0001420695,-0.000117235,5,1
0.0002503292,-0.000119828,5,1
0.0003726885,-0.0001175591,5,1
0.0005065545,-0.0001175591,5,1
0.0006344241,-0.0001238797,5,1
0.0007373357,-0.0001298761,5,1
0.0008011895,-0.000132145,5,1
0.0008209614,-0.0001292278,5,1
0.0008092928,-0.0001204763,5,1
0.0007909794,-0.0001091317,5,1
0.0007879001,-9.746302e-05,5,1
0.0008062135,-8.692878e-05,5,1
0.0008289027,-7.914964e-05,5,1
0.0008350612,-7.623246e-05,5,1
0.0008186926,-7.785312e-05,5,1
0.0008041067,-7.947377e-05,5,1
0.000822258,-7.882551e-05,5,1
0.0008849773,-7.428769e-05,5,1
0.0009616343,-6.618442e-05,5,1
0.001010416,-5.176061e-05,5,1
0.001006202,-3.474375e-05,5,1
0.0009528828,-1.821308e-05,5,1
0.0008647192,-3.951337e-06,5,1
0.0007558112,1.031041e-05,5,1
0.0006366931,2.473423e-05,5,1
0.000505258,3.996837e-05,5,1
0.0003493511,5.390598e-05,5,1
0.0001616794,6.751948e-05,5,1
-3.847125e-05,7.448828e-05,5,1
-0.0002107467,6.914012e-05,5,1
-0.0003251648,5.277153e-05,5,1
-0.0003814014,3.688912e-05,5,1
-0.0004013355,3.462021e-05,5,1
-0.000415111,5.001642e-05,5,1
-0.0004544929,7.416415e-05,5,1
-0.0005402254,9.63671e-05,5,1
-0.0006684191,0.0001101427,5,1
-0.0008037436,0.0001145184,5,1
-0.0009056826,0.0001106288,5,1
-0.0009624055,0.0001023635,5,1
-0.0009821774,9.620504e-05,5,1
-0.0009724535,9.409818e-05,5,1
-0.0009348544,9.377406e-05,5,1
-0.0008745661,9.296373e-05,5,1
-0.0007977472,9.182927e-05,5,1
-0.0007168766,9.344993e-05,5,1
-0.0006551297,0.0001009049,5,1
-0.0006426507,0.000113384,5,1
