EMG1,EMG2,class,user
5.772582e-06,-5.062615e-05,4,1
6.638502e-05,-7.250496e-05,4,1
0.000111115,-9.746302e-05,4,1
0.0001522796,-0.0001136696,4,1
0.0001957132,-0.0001076731,4,1
0.00024255,-8.417367e-05,4,1
0.0002880904,-5.840528e-05,4,1
0.0003256896,-4.85193e-05,4,1
0.0003472443,-6.310517e-05,4,1
0.0003483787,-0.0001011905,4,1
0.000324393,-0.0001488377,4,1
0.0002757735,-0.0001885437,4,1
0.000210299,-0.0002079916,4,1
0.0001406109,-0.0001998883,4,1
8.226741e-05,-0.0001689338,4,1
4.580272e-05,-0.0001300382,4,1
3.429608e-05,-9.584238e-05,4,1
4.904402e-05,-6.91016e-05,4,1
8.599492e-05,-4.706071e-05,4,1
0.0001446626,-2.907146e-05,4,1
0.0002237505,-1.383732e-05,4,1
0.0003226103,2.04508e-06,4,1
0.0004388112,1.533444e-05,4,1
0.0005712186,1.987227e-05,4,1
0.0007050846,1.54965e-05,4,1
0.0008120479,4.47606e-06,4,1
0.0008718501,-1.20546e-05,4,1
0.0008801154,-3.21507e-05,4,1
0.0008410576,-5.078821e-05,4,1
0.0007631041,-6.229485e-05,4,1
0.000661327,-6.472583e-05,4,1
0.0005571189,-6.051213e-05,4,1
0.0004697657,-5.240886e-05,4,1
0.0004114222,-4.608832e-05,4,1
0.0003822504,-4.85193e-05,4,1
0.0003644232,-6.407757e-05,4,1
0.000329255,-8.352541e-05,4,1
0.0002581083,-9.341139e-05,4,1
0.000153252,-8.417367e-05,4,1
2.359977e-05,-5.240886e-05,4,1
-0.0001164247,-1.520357e-06,4,1
-0.0002489941,5.244739e-05,4,1
-0.0003579019,9.912221e-05,4,1
-0.0004340726,0.0001320215,4,1
-0.0004776682,0.0001511452,4,1
-0.0004987367,0.0001561692,4,1
-0.0005042469,0.0001493625,4,1
-0.0004959816,0.0001396385,4,1
-0.0004728062,0.0001386662,4,1
-0.0004358554,0.0001517934,4,1
-0.0003930701,0.0001741585,4,1
-0.000355471,0.0001992786,4,1
-0.0003326198,0.0002122438,4,1
-0.0003318095,0.000192958,4,1
-0.0003472056,0.0001304008,4,1
-0.0003624398,3.299956e-05,4,1
-0.0003575778,-7.428769e-05,4,1
-0.0003243544,-0.0001699062,4,1
-0.0002799486,-0.0002405667,4,1
-0.0002532078,-0.000281083,4,1
-0.0002629317,-0.0002919414,4,1
-0.0003105789,-0.0002828657,4,1
-0.0003809152,-0.0002656868,4,1
-0.0004561135,-0.0002421874,4,1
-0.0005188328,-0.0002094502,4,1
-0.0005611319,-0.0001703924,4,1
-0.0005825245,-0.0001256624,4,1
-0.0005804176,-7.218083e-05,4,1
-0.0005523803,-1.448558e-05,4,1
-0.0004971161,4.02925e-05,4,1
-0.0004118697,8.356394e-05,4,1
-0.0002987481,0.0001067393,4,1
-0.0001645581,0.000108522,4,1
-2.161646e-05,9.458438e-05,4,1
0.0001193804,8.210535e-05,4,1
0.0002590807,8.453633e-05,4,1
0.0004013741,0.0001046324,4,1
0.0005368608,0.0001409351,4,1
0.0006451205,0.0001869616,4,1
0.0007122156,0.0002381743,4,1
0.0007365254,0.0002992729,4,1
0.0007175637,0.0003781987,4,1
0.0006577615,0.000477869,4,1
0.0005640878,0.0005934216,4,1
0.0004525868,0.0007089743,4,1
0.0003313618,0.0007982723,4,1
0.0001992786,0.0008326302,4,1
7.043665e-05,0.0008002172,4,1
-3.117831e-05,0.0007152948,4,1
-8.692878e-05,0.0006188659,4,1
-0.0001024871,0.0005532294,4,1
-0.0001052422,0.0005355643,4,1
-0.0001217728,0.000547233,4,1
-0.0001618029,0.000544964,4,1
-0.0002117191,0.0004884033,4,1
-0.0002494803,0.0003593992,4,1
-0.0002616352,0.0001759412,4,1
-0.0002476975,-1.99958e-05,4,1
-0.000213988,-0.0001804405,4,1
-0.0001639098,-0.0002737901,4,1
-0.0001075111,-0.0002934,4,1
-6.375344e-05,-0.0002558008,4,1
-5.727083e-05,-0.0001908126,4,1
-9.568031e-05,-0.0001256624,4,1
-0.0001658546,-7.363943e-05,4,1
-0.0002394322,-4.673658e-05,4,1
-0.0002827037,-4.819517e-05,4,1
-0.0002700626,-7.282909e-05,4,1
-0.0001985918,-0.0001099421,4,1
-8.725291e-05,-0.0001423551,4,1
3.60788e-05,-0.0001582375,4,1
0.0001534141,-0.0001559686,4,1
0.000249843,-0.0001475412,4,1
0.0003182346,-0.0001460826,4,1
0.0003530786,-0.0001590478,4,1
0.000349027,-0.0001854645,4,1
0.0003091589,-0.0002212809,4,1
0.0002508154,-0.0002614731,4,1
0.0002034923,-0.000303448,4,1
0.0001900409,-0.0003483401,4,1
0.0002128921,-0.0003995528,4,1
0.0002538946,-0.000454817,4,1
0.0002842008,-0.0005079744,4,1
0.0002869559,-0.0005525423,4,1
0.0002618358,-0.0005841451,4,1
0.000225047,-0.0006014861,4,1
0.0001976579,-0.0006053757,4,1
0.0001905271,-0.0005966241,4,1
